machine,matrix_name,Gorder,Grappolo,IOU,Louvain,METIS,PaToH,RCM,baseline
chameleon.AMD.zen3,kron_g500-logn21,71.0448,65.0752,,63.9032,71.7025,,71.4861,72.101
chameleon.AMD.zen3,ks2010,126.24,163.42,,192.737,157.412,164.179,108.839,113.75
chameleon.AMD.zen3,ky2010,283.278,274.598,,403.358,421.183,345.607,172.843,216.482
chameleon.AMD.zen3,la2010,165.671,153.903,,244.793,195.292,211.157,103.698,99.6099
chameleon.AMD.zen3,ldoor,613.19,442.454,626.726,489.579,485.953,505.296,555.323,268.233
chameleon.AMD.zen3,linverse,526.499,520.123,533.24,521.558,536.981,539.694,527.742,541.729
chameleon.AMD.zen3,loc-Brightkite,427.283,475.535,345.955,483.201,444.668,406.35,444.432,458.728
chameleon.AMD.zen3,loc-Gowalla,126.48,131.626,136.939,99.9365,124.154,108.011,135.052,106.472
chameleon.AMD.zen3,lowThrust_10,103.013,172.694,152.91,135.511,167.695,135.356,120.725,206.345
chameleon.AMD.zen3,lowThrust_11,158.575,153.159,168.285,120.825,125.313,147.244,177.462,204.014
chameleon.AMD.zen3,lowThrust_12,144.845,148.082,162.117,141.516,139.395,135.004,169.881,174.883
chameleon.AMD.zen3,lowThrust_13,153.992,152.931,135.595,142.87,114.136,170.49,176.615,180.959
chameleon.AMD.zen3,lowThrust_3,120.42,142.072,140.149,115.493,111.997,120.006,174.867,121.406
chameleon.AMD.zen3,lowThrust_4,116.399,131.482,174.887,104.423,124.492,123.121,152.602,169.748
chameleon.AMD.zen3,lowThrust_5,116.709,153.713,134.971,106.226,117.513,168.973,148.22,165.725
chameleon.AMD.zen3,lowThrust_6,173.539,166.008,151.026,137.311,166.503,107.048,151.645,176.793
chameleon.AMD.zen3,lowThrust_7,120.098,134.085,151.139,112.796,129.694,122.195,173.83,179.73
chameleon.AMD.zen3,lowThrust_8,133.001,170.965,161.387,138.956,148.527,144.726,157.692,188.236
chameleon.AMD.zen3,lowThrust_9,106.231,157.658,125.081,107.283,152.255,129.827,181.306,180.113
chameleon.AMD.zen3,lp1,10.6951,9.84112,,10.461,9.08434,7.84651,12.9609,10.472
chameleon.AMD.zen3,lpl1,518.525,468.709,516.094,477.656,535.654,500.293,517.592,492.157
chameleon.AMD.zen3,luxembourg_osm,275.691,350.732,366.716,348.194,335.623,305.082,326.013,357.414
chameleon.AMD.zen3,m14b,172.844,209.662,244.116,196.861,305.924,299.129,238.821,89.179
chameleon.AMD.zen3,m3plates,64.5272,,64.3319,64.208,63.3204,62.2056,66.9971,62.5974
chameleon.AMD.zen3,m_t1,665.201,678.17,660.095,681.151,677.532,675.252,664.943,670.483
chameleon.AMD.zen3,ma2010,298.686,235.845,419.052,452.372,266.962,259.899,185.281,78.4436
chameleon.AMD.zen3,man_5976,666.471,617.655,650.341,616.525,660.428,652.558,584.499,622.736
chameleon.AMD.zen3,mario001,377.556,449.727,436.749,468.695,427.709,389.217,398.162,435.632
chameleon.AMD.zen3,mario002,86.3647,110.492,88.3186,120.66,84.601,78.5624,134.244,49.997
chameleon.AMD.zen3,mawi_201512012345,8.12283,7.69832,,7.97269,4.50139,4.15248,8.15565,7.5002
chameleon.AMD.zen3,mawi_201512020000,7.89693,7.8504,,7.86046,4.44074,4.07769,7.98856,7.47378
chameleon.AMD.zen3,md2010,355.989,276.227,537.254,424.054,350.152,320.027,230.143,106.098
chameleon.AMD.zen3,me2010,521.983,426.086,537.935,508.123,513.111,486.77,551.752,358.258
chameleon.AMD.zen3,meg4,151.449,204.112,161.81,145.909,156.458,151.832,163.511,126.79
chameleon.AMD.zen3,mi2010,80.5093,113.385,90.9737,138.672,106.237,112.136,71.7178,71.0346
chameleon.AMD.zen3,minsurfo,354.47,459.016,501.195,442.048,431.06,504.01,434.589,378.145
chameleon.AMD.zen3,mip1,392.579,420.403,,400.672,442.487,247.056,429.459,428.182
chameleon.AMD.zen3,mn2010,109.923,148.107,124.516,180.899,141.825,146.3,99.6544,93.5706
chameleon.AMD.zen3,mnist_test_norm_10NN,342.475,258.789,398.282,441.426,385.927,345.885,286.952,324.271
chameleon.AMD.zen3,mo2010,78.1558,112.704,88.2325,139.185,114.226,117.881,83.5412,77.9702
chameleon.AMD.zen3,mouse_gene,270.794,299.539,,318.935,374.999,387.528,271.753,385.546
chameleon.AMD.zen3,mplate,583.175,603.119,,588.94,610.933,584.862,622.457,586.19
chameleon.AMD.zen3,ms2010,243.461,243.998,295.443,418.734,247.102,294.801,148.504,161.406
chameleon.AMD.zen3,msc10848,633.223,602.32,624.985,611.129,606.494,611.497,613.756,603.743
chameleon.AMD.zen3,msc23052,734.806,666.251,685.281,671.192,689.123,675.247,716.377,639.191
chameleon.AMD.zen3,msdoor,684.437,361.84,537.619,433.587,558.694,558.377,518.363,282.741
chameleon.AMD.zen3,mt2010,443.382,426.867,539.512,391.289,477.685,381.181,252.037,174.895
chameleon.AMD.zen3,mycielskian13,385.91,350.111,328.303,424.569,465.826,437.636,302.104,410.234
chameleon.AMD.zen3,mycielskian14,324.213,320.902,270.884,456.48,483.275,453.176,268.377,328.26
chameleon.AMD.zen3,mycielskian15,284.038,298.578,240.742,382.273,413.6,407.201,243.297,341.252
chameleon.AMD.zen3,mycielskian16,248.04,286.964,,337.34,365.687,363.079,213.301,309.448
chameleon.AMD.zen3,mycielskian17,184.12,209.611,,216.604,237.414,197.611,175.523,211.909
chameleon.AMD.zen3,mycielskian18,105.973,100.739,,116.009,116.9,117.911,75.1519,111.32
chameleon.AMD.zen3,nasasrb,783.204,729.424,755.149,724.603,769.947,755.115,727.856,723.728
chameleon.AMD.zen3,nc2010,90.1603,123.257,117.087,153.725,135.166,123.721,85.2797,88.6819
chameleon.AMD.zen3,ncvxbqp1,481.964,463.791,649.546,552.678,520.081,513.659,625.729,508.316
chameleon.AMD.zen3,ncvxqp1,232.949,179.001,237.005,235.004,284.708,202.234,232.342,223.841
chameleon.AMD.zen3,ncvxqp3,429.037,524.985,455.145,437.2,568.509,513.092,497.837,302.366
chameleon.AMD.zen3,ncvxqp5,426.248,508.076,585.211,488.469,527.274,507.936,544.921,434.677
chameleon.AMD.zen3,ncvxqp7,455.686,426.094,482.678,328.46,547.021,472.541,375.2,238.097
chameleon.AMD.zen3,ncvxqp9,255.089,194.536,303.143,277.885,281.287,252.385,198.335,130.784
chameleon.AMD.zen3,nd12k,487.109,538.024,517.684,551.475,533.189,590.066,361.534,540.373
chameleon.AMD.zen3,nd2010,341.337,427.969,489.67,461.922,411.9,445.232,326.536,183.54
chameleon.AMD.zen3,nd24k,434.592,558.282,521.511,536.443,527.88,547.328,360.098,556.162
chameleon.AMD.zen3,nd3k,549.204,546.743,487.451,530.265,507.839,584.83,413.405,539.853
chameleon.AMD.zen3,nd6k,511.658,548.44,524.422,491.143,502.859,584.056,375.625,529.352
chameleon.AMD.zen3,ne2010,177.754,207.912,193.836,318.893,235.932,226.558,108.619,122.736
chameleon.AMD.zen3,nemeth01,,660.101,667.668,662.911,677.828,671.684,675.928,672.321
chameleon.AMD.zen3,nemeth02,605.418,770.851,755.947,712.032,737.754,747.93,725.448,679.468
chameleon.AMD.zen3,nemeth03,733.146,737.049,677.232,698.911,641.936,738.563,636.791,691.437
chameleon.AMD.zen3,nemeth04,563.263,737.969,689.781,733.253,751.328,731.602,703.488,728.223
chameleon.AMD.zen3,nemeth05,566.712,740.354,737.808,590.702,667.288,754.474,737.001,746.379
chameleon.AMD.zen3,nemeth06,612.695,707.635,747.925,689.31,746.765,536.341,780.386,591.192
chameleon.AMD.zen3,nemeth07,686.83,763.965,748.547,625.7,731.933,641.29,692.297,708.238
chameleon.AMD.zen3,nemeth08,743.916,655.764,775.063,543.403,694.067,743.26,695.548,689.799
chameleon.AMD.zen3,nemeth09,,736.794,756.768,711.932,700.243,765.077,750.586,619.729
chameleon.AMD.zen3,nemeth10,720.45,630.623,666.477,781.003,743.368,642.875,705.823,641.391
chameleon.AMD.zen3,nemeth11,677.349,673.412,750.82,717.019,715.541,714.856,748.181,760.838
chameleon.AMD.zen3,nemeth12,,586.027,749.69,733.649,728.918,716.561,738.442,741.073
chameleon.AMD.zen3,nemeth13,710.894,496.543,669.888,745.608,487.304,633.649,530.924,686.618
chameleon.AMD.zen3,nemeth14,697.635,545.145,526.426,522.175,735.773,532.819,747.843,573.274
chameleon.AMD.zen3,nemeth15,564.868,616.166,617.576,648.803,653.786,599.145,505.734,658.37
chameleon.AMD.zen3,nemeth16,664.949,698.938,566.159,695.856,645.905,686.366,697.086,698.548
chameleon.AMD.zen3,nemeth17,619.364,700.846,684.739,626.524,653.848,658.746,691.567,685.441
chameleon.AMD.zen3,nemeth18,655.903,658.212,667.164,665.214,657.432,671.929,674.713,652.723
chameleon.AMD.zen3,nemeth19,656.507,661.722,663.319,658.614,664.476,667.255,613.458,662.289
chameleon.AMD.zen3,nemeth20,665.266,667.536,665.426,658.562,662.869,665.515,664.057,663.523
chameleon.AMD.zen3,nemeth21,617.6,665.763,668.822,667.96,670.962,667.111,668.42,667.171
chameleon.AMD.zen3,nemeth22,472.923,674.042,679.011,673.103,681.078,684.81,675.735,675.065
chameleon.AMD.zen3,nemeth23,486.569,653.847,678.588,674.545,667.611,683.053,671.967,661.143
chameleon.AMD.zen3,nemeth24,496.333,669.829,676.622,676.73,673.627,685.734,673.343,675.969
chameleon.AMD.zen3,nemeth25,480.749,671.176,674.398,673.493,667.153,691.072,671.281,666.163
chameleon.AMD.zen3,nemeth26,476.603,663.635,670.117,666.924,669.397,680.517,669.652,660.402
chameleon.AMD.zen3,net100,625.746,629.812,641.802,627.932,623.561,630.967,642.206,643.472
chameleon.AMD.zen3,net125,633.017,615.613,629.188,631.439,639.266,600.156,653.943,633.383
chameleon.AMD.zen3,net150,627.116,595.055,634.647,587.317,619.479,621.279,635.006,636.918
chameleon.AMD.zen3,net25,552.903,614.848,477.231,565.251,591.369,571.11,581.012,599.568
chameleon.AMD.zen3,net4-1,438.28,325.222,447.401,288.76,344.581,310.288,529.383,320.389
chameleon.AMD.zen3,net50,590.561,629.735,611.695,607.586,595.409,595.893,638.863,619.462
chameleon.AMD.zen3,net75,578.329,622.299,614.481,618.265,621.66,609.657,628.384,616.572
chameleon.AMD.zen3,netherlands_osm,45.086,48.9867,42.9772,49.4008,45.5649,45.3421,41.398,44.7871
chameleon.AMD.zen3,nh2010,444.994,392.504,447.318,387.106,338.427,322.908,497.938,380.519
chameleon.AMD.zen3,nj2010,249.897,215.258,294.651,367.715,239.119,249.025,158.552,75.2164
chameleon.AMD.zen3,nlpkkt120,180.417,308.273,245.625,300.294,313.214,317.471,279.409,300.417
chameleon.AMD.zen3,nlpkkt160,182.36,295.206,304.347,276.97,304.581,303.756,265.967,281.995
chameleon.AMD.zen3,nlpkkt200,183.032,,,276.048,,,250.91,265.954
chameleon.AMD.zen3,nlpkkt80,169.072,331.87,298.523,317.17,359.472,373.412,274.795,291.331
chameleon.AMD.zen3,nm2010,260.413,185.514,331.203,302.612,230.22,241.095,134.581,86.3483
chameleon.AMD.zen3,nopoly,434.094,417.562,444.314,429.956,422.238,432.427,419.99,231.536
chameleon.AMD.zen3,nv2010,494.848,325.266,625.184,442.669,519.783,413.082,577.197,282.052
chameleon.AMD.zen3,ny2010,79.5154,95.4035,98.8105,121.779,89.0502,93.2341,76.0922,51.6444
chameleon.AMD.zen3,obstclae,428.593,371.733,364.619,498.494,359.351,396.266,428.085,454.602
chameleon.AMD.zen3,offshore,173.178,193.065,218.438,317.436,356.697,328.702,194.495,163.081
chameleon.AMD.zen3,oh2010,78.2279,105.05,91.1745,133.69,109.025,112.207,93.7186,66.0058
chameleon.AMD.zen3,oilpan,796.225,783.867,772.528,808.233,801.697,806.708,783.807,809.942
chameleon.AMD.zen3,ok2010,103.807,132.204,115.648,169.555,127.049,145.376,83.7859,86.6771
chameleon.AMD.zen3,olafu,547.804,563.967,548.395,605.642,628.476,559.986,591.635,595.712
chameleon.AMD.zen3,olesnik0,457.976,605.009,695.209,641.481,608.612,727.47,737.512,606.243
chameleon.AMD.zen3,onera_dual,431.579,545.188,511.282,524.601,547.028,585.575,622.173,484.481
chameleon.AMD.zen3,opt1,630.566,646.448,642.566,635.21,653.488,,640.888,645.999
chameleon.AMD.zen3,optdigits_10NN,441.188,423.116,436.083,421.446,479.098,449.177,435.99,224.191
chameleon.AMD.zen3,or2010,153.509,153.205,189.912,242.302,185.118,192.687,88.8666,74.3584
chameleon.AMD.zen3,pa2010,79.2732,85.1215,86.9261,111.074,85.7077,86.3889,83.2235,48.4531
chameleon.AMD.zen3,packing-500x100x100-b050,145.798,283.7,204.704,287.708,286.155,281.494,203.703,250.301
chameleon.AMD.zen3,parabolic_fem,121.671,70.3791,97.8162,86.4167,57.8347,58.9796,164.986,41.5455
chameleon.AMD.zen3,pattern1,240.672,474.82,419.571,480.775,334.071,323.669,478.42,202.577
chameleon.AMD.zen3,pcrystk02,604.579,623.386,621.321,613.602,617.8,,629.266,617.075
chameleon.AMD.zen3,pcrystk03,651.577,640.048,634.836,635.728,639.526,640.285,645.021,634.197
chameleon.AMD.zen3,pct20stif,732.41,714.907,713.583,713.626,722.722,707.484,680.624,681.634
chameleon.AMD.zen3,pdb1HYS,678.918,671.327,653.523,673.436,677.104,682.792,629.435,677.335
chameleon.AMD.zen3,pds10,315.15,423.15,302.844,409.339,381.374,410.391,365.654,355.624
chameleon.AMD.zen3,pf2177,579.766,509.311,557.254,510.645,519.579,432.177,558.634,424.553
chameleon.AMD.zen3,pfinan512,677.513,703.511,654.154,684.412,662.594,679.202,700.505,706.999
chameleon.AMD.zen3,pkustk01,680.563,645.221,708.24,598.553,694.598,663.0,700.525,639.745
chameleon.AMD.zen3,pkustk02,601.359,601.902,609.54,582.603,584.379,575.554,608.538,545.993
chameleon.AMD.zen3,pkustk03,779.084,708.785,742.843,715.448,719.626,708.464,736.177,710.504
chameleon.AMD.zen3,pkustk04,497.845,456.024,458.686,498.769,498.704,571.868,601.702,451.864
chameleon.AMD.zen3,pkustk05,663.957,644.501,693.508,657.236,665.377,667.901,696.189,637.507
chameleon.AMD.zen3,pkustk06,619.797,637.882,623.673,641.137,625.59,632.382,627.598,591.825
chameleon.AMD.zen3,pkustk07,593.81,545.295,601.594,530.041,565.62,611.626,590.732,529.11
chameleon.AMD.zen3,pkustk08,618.096,557.14,603.302,542.424,590.005,,563.264,508.319
chameleon.AMD.zen3,pkustk09,689.198,679.854,703.272,676.059,684.476,704.069,700.35,679.123
chameleon.AMD.zen3,pkustk10,757.055,723.781,726.345,724.32,716.98,727.891,704.537,700.481
chameleon.AMD.zen3,pkustk11,673.125,655.45,684.483,653.103,648.311,665.474,684.585,621.163
chameleon.AMD.zen3,pkustk12,508.713,385.373,459.46,499.767,523.62,528.743,566.448,396.423
chameleon.AMD.zen3,pkustk13,681.099,615.335,676.417,618.516,637.274,622.708,670.497,563.122
chameleon.AMD.zen3,pkustk14,636.479,583.951,644.558,598.412,593.334,600.612,618.076,582.836
chameleon.AMD.zen3,pli,614.071,639.261,595.071,641.151,640.043,644.167,613.318,643.23
chameleon.AMD.zen3,preferentialAttachment,176.785,150.392,168.081,153.255,163.189,157.662,168.772,161.365
chameleon.AMD.zen3,pwt,629.636,577.292,666.289,465.693,528.152,492.327,482.463,644.391
chameleon.AMD.zen3,pwtk,726.162,780.801,740.181,795.036,768.427,783.034,724.649,784.989
chameleon.AMD.zen3,qa8fk,686.716,884.012,793.782,860.647,871.627,901.516,885.782,824.411
chameleon.AMD.zen3,qa8fm,665.748,865.969,738.891,888.231,874.861,902.054,839.001,922.79
chameleon.AMD.zen3,qpband,285.884,290.586,284.613,286.96,197.938,211.796,288.838,180.366
chameleon.AMD.zen3,raefsky4,638.692,625.466,639.318,637.816,641.565,641.541,642.013,637.135
chameleon.AMD.zen3,rail_20209,407.24,384.319,470.587,403.77,437.651,,450.45,370.474
chameleon.AMD.zen3,rail_5177,277.825,281.12,279.289,283.697,280.594,,294.29,275.944
chameleon.AMD.zen3,rail_79841,561.788,573.953,663.09,657.699,613.086,610.415,709.565,709.53
chameleon.AMD.zen3,rajat06,322.716,326.581,324.021,326.572,333.934,315.421,313.776,299.979
chameleon.AMD.zen3,rajat07,336.301,329.987,377.939,398.319,364.201,385.254,299.21,274.655
chameleon.AMD.zen3,rajat08,292.15,305.198,383.819,379.381,359.668,266.851,250.779,262.38
chameleon.AMD.zen3,rajat09,260.636,303.408,316.843,327.612,301.944,301.674,224.05,259.234
chameleon.AMD.zen3,rajat10,235.348,353.971,292.164,285.3,288.067,275.527,370.85,334.825
chameleon.AMD.zen3,ramage02,507.853,608.436,591.947,622.306,661.684,654.821,604.364,617.016
chameleon.AMD.zen3,rgg_n_2_15_s0,523.65,693.615,623.199,680.758,688.655,667.77,631.906,527.8
chameleon.AMD.zen3,rgg_n_2_16_s0,646.881,697.321,791.056,708.971,794.868,792.599,775.273,645.473
chameleon.AMD.zen3,rgg_n_2_17_s0,460.932,736.457,761.516,721.603,675.871,730.993,730.133,636.026
chameleon.AMD.zen3,rgg_n_2_18_s0,230.339,421.078,270.904,439.236,433.337,449.851,279.878,457.361
chameleon.AMD.zen3,rgg_n_2_19_s0,173.694,276.177,222.293,275.771,299.271,320.848,226.136,246.304
chameleon.AMD.zen3,rgg_n_2_20_s0,185.033,306.618,233.628,300.424,269.114,273.431,207.56,253.175
chameleon.AMD.zen3,rgg_n_2_21_s0,193.355,292.318,230.08,298.852,287.367,285.99,200.329,244.734
chameleon.AMD.zen3,rgg_n_2_22_s0,207.196,300.876,238.481,309.622,297.13,298.81,206.057,184.26
chameleon.AMD.zen3,rgg_n_2_23_s0,214.65,311.594,242.384,320.265,312.009,306.408,206.717,117.081
chameleon.AMD.zen3,rgg_n_2_24_s0,223.249,325.23,244.693,329.236,313.126,308.233,214.466,83.3749
chameleon.AMD.zen3,ri2010,305.575,277.235,328.105,291.467,262.212,,359.33,310.359
chameleon.AMD.zen3,roadNet-CA,52.6304,59.0017,52.3724,59.593,55.7409,56.5926,46.5815,54.0434
chameleon.AMD.zen3,roadNet-PA,49.5638,58.7228,50.9836,59.5734,56.5526,56.7309,48.3233,55.0634
chameleon.AMD.zen3,roadNet-TX,52.5433,57.8602,53.6699,59.554,56.17,56.1689,48.2342,54.1575
chameleon.AMD.zen3,road_central,47.7691,34.5845,44.8071,35.2186,28.0709,28.8128,41.8807,28.1722
chameleon.AMD.zen3,road_usa,48.114,38.8913,45.9433,38.936,37.5169,37.1325,41.4892,36.3512
chameleon.AMD.zen3,s1rmq4m1,600.524,576.518,571.251,592.646,640.247,,596.537,588.762
chameleon.AMD.zen3,s1rmt3m1,613.562,586.055,625.465,597.165,593.563,,594.883,591.869
chameleon.AMD.zen3,s2rmq4m1,605.282,573.714,587.125,578.846,595.939,,603.298,583.407
chameleon.AMD.zen3,s2rmt3m1,625.883,593.751,587.777,608.105,593.626,,594.373,596.714
chameleon.AMD.zen3,s3dkq4m2,769.376,735.959,754.203,770.989,748.866,749.422,760.33,764.776
chameleon.AMD.zen3,s3dkt3m2,823.419,806.428,790.125,797.907,803.079,816.347,805.683,814.621
chameleon.AMD.zen3,s3rmq4m1,668.112,567.324,589.486,596.685,590.991,,576.804,669.48
chameleon.AMD.zen3,s3rmt3m1,615.107,600.419,621.034,597.419,601.904,,618.294,580.294
chameleon.AMD.zen3,s3rmt3m3,581.97,571.566,572.551,602.929,597.838,,610.629,633.292
chameleon.AMD.zen3,s4dkt3m2,826.655,800.512,798.288,808.918,801.542,797.741,803.637,800.051
chameleon.AMD.zen3,sc2010,195.414,218.571,265.308,334.146,214.338,227.647,156.759,92.6087
chameleon.AMD.zen3,sd2010,452.495,371.046,532.481,329.608,450.031,458.445,609.059,385.325
chameleon.AMD.zen3,se,236.734,260.5,227.162,286.403,251.678,196.768,263.589,249.231
chameleon.AMD.zen3,shallow_water1,467.285,511.788,535.586,568.342,538.584,556.739,483.334,523.594
chameleon.AMD.zen3,shallow_water2,515.534,529.423,564.969,550.878,549.543,553.101,492.402,559.942
chameleon.AMD.zen3,ship_001,656.941,640.333,645.773,656.734,654.149,654.286,654.177,657.468
chameleon.AMD.zen3,ship_003,687.525,558.787,681.261,681.18,682.291,686.836,653.455,637.942
chameleon.AMD.zen3,shipsec1,738.032,613.516,728.228,697.684,708.625,706.87,672.288,691.359
chameleon.AMD.zen3,shipsec5,746.295,610.437,739.371,713.761,714.856,709.662,686.106,685.094
chameleon.AMD.zen3,shipsec8,732.351,616.557,706.124,706.66,720.302,716.728,685.684,663.276
chameleon.AMD.zen3,shock-9,338.962,277.342,325.662,353.502,295.713,352.679,363.811,366.961
chameleon.AMD.zen3,shuttle_eddy,552.172,551.38,542.104,543.894,548.064,,546.584,552.172
chameleon.AMD.zen3,sit100,379.702,373.441,382.593,393.598,390.645,384.296,321.42,371.215
chameleon.AMD.zen3,skirt,648.096,695.973,690.613,658.901,669.521,707.941,687.302,599.289
chameleon.AMD.zen3,smallworld,245.879,339.201,369.01,346.915,308.894,252.218,201.421,309.342
chameleon.AMD.zen3,smt,650.681,569.022,622.15,589.161,604.754,614.456,636.461,586.326
chameleon.AMD.zen3,sparsine,559.672,474.074,685.892,484.188,589.339,479.21,549.814,479.14
chameleon.AMD.zen3,spmsrtls,713.663,709.012,707.384,717.936,713.23,716.974,695.994,705.604
chameleon.AMD.zen3,srb1,738.041,735.76,710.115,724.27,738.099,715.094,675.282,737.538
chameleon.AMD.zen3,stokes128,709.572,690.621,793.876,741.459,842.962,735.877,768.983,730.976
chameleon.AMD.zen3,stokes64,468.954,588.6,621.737,605.849,607.08,527.823,471.117,594.377
chameleon.AMD.zen3,stokes64s,436.785,609.983,595.662,608.73,623.586,493.125,466.022,596.851
chameleon.AMD.zen3,struct3,768.659,798.052,789.814,890.467,871.6,864.04,896.401,906.617
chameleon.AMD.zen3,stufe-10,222.927,383.99,276.48,387.566,399.851,363.125,257.732,287.922
chameleon.AMD.zen3,t2dah,652.757,674.082,670.962,688.714,687.768,,682.976,672.353
chameleon.AMD.zen3,t2dah_a,660.513,667.969,663.829,673.769,688.724,,684.531,676.61
chameleon.AMD.zen3,t2dah_e,656.76,680.902,668.157,681.633,660.813,,684.843,681.633
chameleon.AMD.zen3,t3dh,556.795,645.519,649.234,700.768,707.414,683.467,678.63,633.591
chameleon.AMD.zen3,t3dh_a,549.262,638.719,650.066,706.956,703.352,685.573,671.657,635.845
chameleon.AMD.zen3,t3dh_e,554.673,665.997,645.894,696.824,705.892,690.537,671.555,634.839
chameleon.AMD.zen3,t3dl,678.895,744.16,524.604,798.527,754.109,776.403,753.456,690.225
chameleon.AMD.zen3,t3dl_a,596.465,652.185,700.843,796.87,575.087,609.925,785.627,707.276
chameleon.AMD.zen3,t3dl_e,153.146,,148.469,150.051,150.793,147.586,150.532,148.132
chameleon.AMD.zen3,t520,671.977,583.83,598.438,516.996,571.29,581.832,494.257,619.728
chameleon.AMD.zen3,t60k,382.743,393.518,369.024,312.441,376.562,400.908,328.614,358.093
chameleon.AMD.zen3,tandem_dual,401.01,534.353,526.414,509.148,549.141,575.937,491.107,560.733
chameleon.AMD.zen3,tandem_vtx,419.435,539.28,556.718,430.91,540.904,513.325,429.623,531.141
chameleon.AMD.zen3,ted_B,627.209,613.771,619.006,621.929,608.404,,617.354,565.21
chameleon.AMD.zen3,ted_B_unscaled,617.56,618.706,624.352,616.634,612.948,,614.78,570.367
chameleon.AMD.zen3,thermal1,561.103,590.515,669.852,670.863,687.964,632.174,656.814,476.913
chameleon.AMD.zen3,thermal2,111.59,128.877,90.6898,131.097,124.097,121.917,141.337,58.3328
chameleon.AMD.zen3,thermomech_TC,581.96,444.494,600.568,489.054,440.104,437.12,706.713,126.111
chameleon.AMD.zen3,thermomech_TK,614.72,444.766,648.185,545.928,501.879,387.279,742.469,121.801
chameleon.AMD.zen3,thermomech_dM,211.807,157.549,195.197,199.292,180.09,181.209,614.97,57.0464
chameleon.AMD.zen3,thread,638.663,582.676,636.711,633.168,624.12,620.308,626.672,628.281
chameleon.AMD.zen3,tmt_sym,100.593,171.074,119.622,170.815,170.282,168.681,129.429,136.462
chameleon.AMD.zen3,tn2010,129.174,150.082,159.302,209.632,165.598,156.65,140.894,102.643
chameleon.AMD.zen3,torsion1,312.067,387.061,401.18,349.841,424.308,479.786,393.427,494.924
chameleon.AMD.zen3,trdheim,674.206,694.098,672.638,687.966,688.993,694.449,698.975,676.105
chameleon.AMD.zen3,troll,729.516,727.069,737.022,714.017,717.277,724.579,700.895,725.077
chameleon.AMD.zen3,tsyl201,670.987,632.077,654.637,631.486,631.238,,654.363,624.55
chameleon.AMD.zen3,tube1,732.101,753.673,728.333,711.559,752.732,668.202,734.049,720.346
chameleon.AMD.zen3,tube2,758.86,737.379,687.63,706.839,751.571,701.733,607.607,729.402
chameleon.AMD.zen3,tuma1,287.193,246.176,311.88,283.454,255.665,245.692,184.333,227.151
chameleon.AMD.zen3,tuma2,336.818,315.344,322.351,323.763,316.45,313.227,257.209,315.818
chameleon.AMD.zen3,turon_m,147.595,253.216,240.078,237.245,314.577,246.546,161.224,272.511
chameleon.AMD.zen3,tx2010,77.1581,71.3789,89.5424,87.8633,70.7478,70.7222,68.8809,57.6981
chameleon.AMD.zen3,ukerbe1,148.617,146.02,146.986,148.892,146.825,150.289,147.906,145.597
chameleon.AMD.zen3,usps_norm_5NN,299.981,204.637,348.214,192.633,356.91,293.772,213.358,179.597
chameleon.AMD.zen3,usroads,299.216,379.901,343.42,378.726,366.258,359.24,435.407,397.382
chameleon.AMD.zen3,usroads-48,312.263,389.14,363.918,355.341,353.217,404.151,390.223,359.211
chameleon.AMD.zen3,ut2010,421.54,401.862,527.358,364.832,431.967,375.718,414.218,150.225
chameleon.AMD.zen3,va2010,89.0179,142.399,112.997,162.219,149.31,146.273,86.5744,104.573
chameleon.AMD.zen3,vanbody,761.36,748.562,727.078,737.914,727.246,739.44,726.097,731.908
chameleon.AMD.zen3,venturiLevel3,71.7881,67.8913,74.4215,68.5408,66.2957,63.6449,72.6969,62.8396
chameleon.AMD.zen3,vibrobox,562.467,512.694,553.126,636.247,604.377,528.342,613.267,588.858
chameleon.AMD.zen3,vsp_barth5_1Ksep_50in_5Kout,396.783,326.449,408.401,302.178,350.603,326.92,448.422,357.593
chameleon.AMD.zen3,vsp_bcsstk30_500sep_10in_1Kout,703.289,496.555,689.655,547.059,646.47,622.438,667.474,436.988
chameleon.AMD.zen3,vsp_befref_fxm_2_4_air02,289.015,249.087,212.461,237.445,236.773,,248.544,217.96
chameleon.AMD.zen3,vsp_bump2_e18_aa01_model1_crew1,439.151,389.717,416.698,413.771,453.907,434.533,449.042,395.351
chameleon.AMD.zen3,vsp_c-30_data_data,204.954,282.299,300.704,301.644,214.024,220.193,223.743,285.005
chameleon.AMD.zen3,vsp_c-60_data_cti_cs4,378.846,387.01,431.996,479.566,392.083,405.597,459.944,412.648
chameleon.AMD.zen3,vsp_data_and_seymourl,283.483,250.896,256.418,302.24,321.65,250.544,323.619,289.344
chameleon.AMD.zen3,vsp_finan512_scagr7-2c_rlfddd,193.127,230.21,236.28,259.021,276.764,167.155,141.494,175.246
chameleon.AMD.zen3,vsp_mod2_pgp2_slptsk,265.513,177.741,325.734,185.544,273.25,227.816,275.007,173.793
chameleon.AMD.zen3,vsp_model1_crew1_cr42_south31,98.8128,116.836,116.04,107.372,94.4358,96.9034,119.448,112.234
chameleon.AMD.zen3,vsp_msc10848_300sep_100in_1Kout,651.04,560.371,643.242,572.09,660.74,623.809,583.681,553.983
chameleon.AMD.zen3,vsp_p0291_seymourl_iiasa,272.588,253.65,267.891,239.254,286.309,276.113,300.857,294.518
