matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
italy_osm,6686493,6686493,14027956,1,4.234295,4.108355,4.11686,4.229595,3.94597
jnlbrng1,40000,40000,199200,1,18.5635,18.0635,18.03495,20.5357,17.94345
k1_san,67759,67759,559774,1,22.699350000000003,22.89025,22.48865,23.2832,21.9647
k49_norm_10NN,38547,38547,618158,1,18.51605,20.51875,20.46815,18.67275,20.7593
kkt_power,2063494,2063494,14612663,1,4.879935,4.77802,4.696715,3.78666,3.011585
kmer_V2a,55042369,55042369,117217600,1,,,,2.94833,
kron_g500-logn16,65536,65536,4912469,1,4.9333,1.54895,1.81899,1.99705,8.206665000000001
kron_g500-logn17,131072,131072,10228360,1,3.38531,1.2154699999999998,0.6599135,0.6821785,5.16487
kron_g500-logn18,262144,262144,21165908,1,3.847145,0.9982895,0.8011159999999999,0.763504,4.53923
kron_g500-logn19,524288,524288,43562265,1,3.5268,0.788439,0.5884834999999999,0.9838065,4.778135000000001
kron_g500-logn20,1048576,1048576,89239674,1,3.3512500000000003,0.8040725,0.8790335,0.7482395,4.615645
ky2010,161672,161672,787778,1,11.2965,11.2763,11.3371,,
la2010,204447,204447,980634,1,11.1895,11.1894,11.23505,11.7405,11.19985
ldoor,952203,952203,46522475,1,5.013605,4.40949,4.4089,4.414490000000001,4.42162
linverse,11999,11999,95977,1,15.1893,15.0571,15.1232,14.74315,15.1058
loc-Brightkite,58228,58228,428156,1,8.33034,11.8846,9.35636,5.576280000000001,5.208665
loc-Gowalla,196591,196591,1900654,1,6.955625,8.207175,7.849815,4.828075,4.76509
lowThrust_10,18260,18260,222005,1,15.3989,11.5269,11.4933,12.8021,10.74915
lowThrust_11,18368,18368,223801,1,15.63485,10.70495,11.77885,13.2308,10.9903
lowThrust_12,18458,18458,224593,1,15.7647,11.49005,11.03355,13.23685,10.83
lowThrust_13,18476,18476,224897,1,15.91855,11.75365,11.5021,13.30595,10.32235
lowThrust_4,13562,13562,160947,1,14.01515,10.5803,10.58395,12.0465,10.43835
lowThrust_5,16262,16262,198369,1,15.0322,11.41595,11.37385,12.8644,10.62135
lowThrust_6,16928,16928,207349,1,15.55365,11.3656,11.49805,13.048,10.77805
lowThrust_7,17378,17378,211561,1,14.33315,11.3163,11.34715,12.6373,10.96805
lowThrust_8,17702,17702,216445,1,15.13045,11.2839,11.85335,13.24955,10.78635
lowThrust_9,18044,18044,219589,1,15.3386,10.60215,11.1415,13.06575,9.592665
lp1,534388,534388,1643420,1,5.876215,4.783435000000001,4.570545,4.104065,5.565655
lpl1,32460,32460,328036,1,16.99055,16.034,14.84105,14.825,7.0173950000000005
luxembourg_osm,114599,114599,239332,1,11.35045,10.5598,10.2259,10.7632,9.81404
m14b,214765,214765,3358036,1,17.75105,14.0488,18.4515,20.0676,11.64295
m3plates,11107,11107,6639,1,1.39776,1.34849,1.375365,1.029825,1.388655
m_t1,97578,97578,9753570,1,5.42714,5.986475,5.85948,5.615690000000001,5.7374
ma2010,157508,157508,776610,1,11.36335,11.2596,11.3174,11.83795,11.149
mario001,38434,38434,206156,1,18.5139,19.0542,18.563,17.0182,14.1676
mario002,389874,389874,2101242,1,26.47485,26.670250000000003,26.9738,23.2835,14.3504
mawi_201512012345,18571154,18571154,38040320,1,0.7102025000000001,0.6633955,0.5543075,0.9635095,0.6735059999999999
mawi_201512020000,35991342,35991342,74485420,1,0.698347,,,0.6506449999999999,0.6728965
md2010,145247,145247,700378,1,11.0767,11.0692,11.1776,11.52165,11.0365
me2010,69518,69518,335476,1,10.6949,10.6372,10.83755,11.0338,10.58005
mi2010,329885,329885,1578090,1,11.2131,11.1535,11.189,11.65815,11.1984
