machine,matrix_name,Gorder,Grappolo,IOU,Louvain,METIS,PaToH,RCM,baseline
chameleon.AMD.zen3,freeFlyingRobot_15,85.0054,71.1602,85.7293,85.915,85.3392,79.7344,74.0555,85.2541
chameleon.AMD.zen3,freeFlyingRobot_16,89.8755,72.3016,78.5219,82.3396,71.8947,79.9513,77.4722,71.7207
chameleon.AMD.zen3,fullb,603.19,607.404,553.089,634.301,649.064,649.264,483.604,517.786
chameleon.AMD.zen3,fv1,111.617,113.229,111.714,113.543,112.831,113.359,112.824,112.446
chameleon.AMD.zen3,fv2,109.501,113.747,113.013,112.243,110.657,,113.887,113.059
chameleon.AMD.zen3,fv3,109.658,111.652,112.39,114.361,112.436,,112.079,113.596
chameleon.AMD.zen3,fxm3_6,,199.778,195.089,190.799,192.311,184.342,181.31,195.695
chameleon.AMD.zen3,fxm4_6,259.55,118.913,150.742,124.953,128.525,140.315,133.489,325.723
chameleon.AMD.zen3,g3rmt3m3,360.579,355.48,372.657,350.226,357.325,,380.209,354.509
chameleon.AMD.zen3,ga2010,81.6794,90.3361,88.1094,98.8995,84.4503,91.2909,77.7333,69.5287
chameleon.AMD.zen3,gas_sensor,497.077,511.152,448.249,480.866,496.612,497.896,500.472,500.749
chameleon.AMD.zen3,gearbox,621.596,854.566,745.652,865.71,848.811,839.779,727.577,856.68
chameleon.AMD.zen3,geom,43.5491,43.5896,37.8385,39.816,42.615,37.4913,42.3302,42.5107
chameleon.AMD.zen3,germany_osm,46.9819,46.8723,42.8144,46.9986,42.9475,42.9631,38.1603,42.0604
chameleon.AMD.zen3,great-britain_osm,46.0735,46.9743,42.4252,47.1659,43.7921,43.8525,38.3601,42.921
chameleon.AMD.zen3,gridgena,161.975,170.489,168.981,176.786,194.947,191.79,188.242,172.544
chameleon.AMD.zen3,gsm_106857,320.713,70.5788,309.37,70.2562,84.6687,79.6086,396.926,49.0279
chameleon.AMD.zen3,gupta1,44.4734,135.596,62.6016,39.7783,215.426,103.549,104.322,52.7729
chameleon.AMD.zen3,gupta2,58.8264,99.3715,97.2097,96.3622,194.245,132.831,61.2924,95.6686
chameleon.AMD.zen3,gupta3,104.65,91.9116,122.671,101.407,224.013,307.515,95.9974,124.525
chameleon.AMD.zen3,gyro,498.204,602.473,619.199,610.578,560.634,,548.368,568.922
chameleon.AMD.zen3,gyro_k,505.354,558.881,614.953,643.608,619.788,,598.753,667.24
chameleon.AMD.zen3,gyro_m,214.522,220.783,247.5,247.5,238.025,,250.047,252.135
chameleon.AMD.zen3,halfb,612.232,602.951,541.363,651.247,655.686,606.223,502.2,644.669
chameleon.AMD.zen3,hangGlider_3,79.8008,58.3603,53.8677,73.8104,78.1631,60.5659,57.7555,56.7103
chameleon.AMD.zen3,hangGlider_4,88.8355,60.0143,60.6392,63.1456,74.0554,,64.1744,68.0114
chameleon.AMD.zen3,hangGlider_5,89.8181,92.5034,59.0327,64.8437,64.8798,55.0091,60.2814,58.9748
chameleon.AMD.zen3,har_10NN,168.857,166.272,174.898,164.167,177.394,157.979,179.596,159.179
chameleon.AMD.zen3,helm2d03,98.7375,96.6529,91.9031,99.8001,85.7883,84.8839,142.264,63.3534
chameleon.AMD.zen3,helm3d01,218.33,192.534,218.483,196.876,218.623,216.085,218.209,161.637
chameleon.AMD.zen3,hep-th,50.7649,50.6469,46.8312,45.7634,46.1359,47.5926,50.8869,46.1518
chameleon.AMD.zen3,hi2010,67.2942,67.0595,72.5045,72.7908,66.8713,72.6409,72.2634,67.2543
chameleon.AMD.zen3,hollywood-2009,58.5319,48.5448,,64.8076,75.2801,59.4874,67.6724,59.3038
chameleon.AMD.zen3,hood,594.504,438.011,490.482,514.317,566.134,571.732,504.452,328.795
chameleon.AMD.zen3,hugebubbles-00000,61.3781,48.0722,52.1999,49.0846,44.4049,43.7413,50.0782,42.2241
chameleon.AMD.zen3,hugebubbles-00010,60.108,41.9549,51.4515,42.2495,39.7549,39.6048,49.7635,38.004
chameleon.AMD.zen3,hugebubbles-00020,60.4302,42.6331,51.5861,42.9766,39.9257,40.049,50.5358,38.2531
chameleon.AMD.zen3,hugetrace-00000,61.522,50.0241,54.3287,50.9269,45.5631,44.6902,52.7793,39.2318
chameleon.AMD.zen3,hugetrace-00010,59.5874,46.3077,51.7577,47.3089,43.6573,43.4168,50.4462,41.2756
chameleon.AMD.zen3,hugetrace-00020,60.0561,44.4458,51.4571,44.969,41.5972,41.7997,50.5862,39.835
chameleon.AMD.zen3,hugetric-00000,61.3663,49.0833,52.0706,50.4985,44.7912,44.2883,51.0207,40.8519
chameleon.AMD.zen3,hugetric-00010,59.362,44.0703,52.4637,44.9178,40.9466,40.8997,50.0723,36.7308
chameleon.AMD.zen3,hugetric-00020,59.7895,44.1199,51.3466,44.8466,40.8067,40.6278,49.507,37.1906
chameleon.AMD.zen3,human_gene1,234.342,367.523,261.822,341.891,346.123,336.401,287.507,242.607
chameleon.AMD.zen3,human_gene2,259.566,379.876,,401.445,394.361,329.215,310.318,385.468
chameleon.AMD.zen3,ia2010,94.3923,101.83,,112.463,93.4939,96.5011,82.5824,83.5026
chameleon.AMD.zen3,id2010,112.375,106.75,113.621,112.432,114.438,105.0,87.7584,79.1897
chameleon.AMD.zen3,il2010,71.6956,54.4048,78.6102,84.0317,63.1171,60.3624,70.9373,34.4083
chameleon.AMD.zen3,in2010,85.5366,78.7144,90.2337,99.3187,74.1825,87.9927,72.3431,61.0471
chameleon.AMD.zen3,indianpines_10NN,168.403,161.292,167.889,167.272,164.219,165.326,162.667,147.79
chameleon.AMD.zen3,inline_1,511.647,376.383,718.015,338.507,406.79,430.87,677.229,272.492
chameleon.AMD.zen3,ins2,18.449,38.8679,,40.2482,37.7074,11.6511,14.3082,15.124
chameleon.AMD.zen3,italy_osm,46.4592,48.226,44.1376,48.3799,45.6874,45.6718,39.2029,45.0773
chameleon.AMD.zen3,jnlbrng1,86.156,86.0991,89.893,84.4128,89.203,87.0295,89.2076,84.0116
chameleon.AMD.zen3,k1_san,157.332,171.576,162.146,161.243,169.673,150.055,182.859,159.439
chameleon.AMD.zen3,k49_norm_10NN,281.452,267.59,223.71,259.531,282.387,281.858,270.348,319.13
chameleon.AMD.zen3,kineticBatchReactor_3,64.0891,79.5324,50.5426,81.3348,95.5545,79.1572,74.0249,79.8546
chameleon.AMD.zen3,kineticBatchReactor_4,64.7347,97.5442,56.9341,94.0806,71.3875,,78.6578,73.5867
chameleon.AMD.zen3,kineticBatchReactor_5,62.9189,77.1725,50.2458,78.3827,98.6255,,81.2016,72.9288
chameleon.AMD.zen3,kineticBatchReactor_6,64.9862,74.4805,56.8414,100.11,89.0816,,80.2234,88.5575
chameleon.AMD.zen3,kineticBatchReactor_7,63.5005,106.032,55.8647,88.8542,75.2224,85.7524,73.2424,77.3872
chameleon.AMD.zen3,kineticBatchReactor_8,63.436,77.2182,53.6767,71.4757,69.3423,69.1264,71.7607,71.8721
chameleon.AMD.zen3,kineticBatchReactor_9,62.8802,63.6437,48.5886,109.646,72.5697,83.8076,100.243,77.0246
chameleon.AMD.zen3,kkt_power,81.1463,109.683,97.5562,100.302,102.835,103.69,92.7593,41.5386
chameleon.AMD.zen3,kmer_V2a,44.8902,33.6958,38.8974,33.7285,30.0732,28.1105,37.4553,29.8602
chameleon.AMD.zen3,kmnist_norm_10NN,154.864,168.782,172.106,167.54,166.206,190.748,178.702,171.539
chameleon.AMD.zen3,kron_g500-logn16,29.1665,302.674,34.1605,255.577,33.0884,54.2095,48.8639,342.514
chameleon.AMD.zen3,kron_g500-logn17,21.9306,267.201,,187.088,34.4478,34.8992,52.9382,252.948
chameleon.AMD.zen3,kron_g500-logn18,16.7108,136.326,,142.861,20.3978,22.6068,19.403,127.365
chameleon.AMD.zen3,kron_g500-logn19,11.6895,73.452,,70.7362,15.3678,16.8303,25.9763,71.9759
chameleon.AMD.zen3,kron_g500-logn20,8.88482,50.021,,52.1636,13.3643,27.1926,12.9715,55.1573
chameleon.AMD.zen3,kron_g500-logn21,7.9412,41.3371,,42.0075,12.0648,,16.9957,47.255
chameleon.AMD.zen3,ks2010,85.8805,99.9616,,99.9232,85.4496,90.8335,83.1797,79.7646
chameleon.AMD.zen3,ky2010,113.121,115.199,,114.168,109.841,117.438,91.6328,104.416
chameleon.AMD.zen3,la2010,100.006,90.599,,104.073,96.0917,95.6727,74.5894,66.6475
chameleon.AMD.zen3,ldoor,711.497,469.798,651.444,501.335,509.926,533.929,591.762,343.536
chameleon.AMD.zen3,linverse,103.796,104.477,105.063,103.324,108.956,104.463,104.575,105.343
chameleon.AMD.zen3,loc-Brightkite,50.3688,80.852,75.4047,76.1589,96.5823,86.7999,82.7696,73.8765
chameleon.AMD.zen3,loc-Gowalla,29.0236,40.4778,41.5059,53.6949,43.4696,58.1668,51.0428,38.2721
chameleon.AMD.zen3,lowThrust_10,114.536,111.193,92.731,115.326,84.6372,79.4964,106.516,92.6099
chameleon.AMD.zen3,lowThrust_11,115.456,107.473,78.9928,109.887,91.8816,75.8154,86.6311,92.9087
chameleon.AMD.zen3,lowThrust_12,117.48,112.162,77.3262,115.803,85.1675,80.3647,88.5966,85.3347
chameleon.AMD.zen3,lowThrust_13,113.969,100.046,82.6138,104.091,88.0868,80.0586,93.9235,86.6786
chameleon.AMD.zen3,lowThrust_3,105.836,91.5506,68.9055,98.8595,87.4779,100.196,91.2512,94.6976
chameleon.AMD.zen3,lowThrust_4,106.514,76.2802,84.4125,104.508,75.7641,78.3869,91.2426,75.9841
chameleon.AMD.zen3,lowThrust_5,117.887,103.224,94.5033,105.293,74.5066,77.5598,89.8766,84.7678
chameleon.AMD.zen3,lowThrust_6,117.057,104.106,92.7237,104.327,82.9427,80.9384,97.0107,94.0138
chameleon.AMD.zen3,lowThrust_7,115.483,128.379,96.6144,114.616,74.6086,84.3346,102.142,85.8972
chameleon.AMD.zen3,lowThrust_8,117.496,104.295,88.7047,107.08,87.4964,80.9686,98.1867,84.0908
chameleon.AMD.zen3,lowThrust_9,116.091,117.397,85.8907,112.864,79.0678,116.612,100.053,93.6774
chameleon.AMD.zen3,lp1,14.4146,13.8216,,14.2204,15.0235,14.3248,23.1054,14.1373
chameleon.AMD.zen3,lpl1,81.3834,99.8477,132.797,127.497,139.371,149.832,126.514,63.1253
chameleon.AMD.zen3,luxembourg_osm,47.8814,48.1696,47.3968,47.8331,47.7882,47.6686,47.1399,46.8051
chameleon.AMD.zen3,m14b,158.599,126.313,199.373,122.591,194.055,168.202,155.55,65.5656
chameleon.AMD.zen3,m3plates,12.5269,,8.52931,8.17532,8.28148,8.35904,12.5148,8.3389
chameleon.AMD.zen3,m_t1,755.731,838.838,851.873,844.913,876.842,849.425,850.858,815.459
chameleon.AMD.zen3,ma2010,117.392,105.792,115.922,119.746,110.076,108.142,96.9399,53.2641
chameleon.AMD.zen3,man_5976,386.498,364.613,372.576,360.773,369.821,390.358,364.106,370.632
chameleon.AMD.zen3,mario001,97.9811,81.9054,95.9168,85.7785,91.1645,89.8473,98.1984,72.4127
chameleon.AMD.zen3,mario002,80.4169,78.1019,79.2376,84.0396,62.2068,60.308,102.688,40.8549
chameleon.AMD.zen3,mawi_201512012345,15.2587,16.7291,,15.3813,10.1584,8.37025,16.812,15.4361
chameleon.AMD.zen3,mawi_201512020000,15.0742,16.959,,16.0927,9.99389,7.92069,16.8025,15.2235
chameleon.AMD.zen3,md2010,115.093,106.575,114.156,114.762,104.615,100.062,101.813,64.4216
chameleon.AMD.zen3,me2010,97.2568,104.536,90.0261,80.9774,81.9364,93.5696,107.532,106.739
chameleon.AMD.zen3,meg4,86.6504,70.0306,88.3779,77.2293,79.3643,82.2156,83.9222,70.6466
chameleon.AMD.zen3,mi2010,78.5127,76.3048,82.0924,85.1349,71.4986,73.7422,62.6353,47.8436
chameleon.AMD.zen3,minsurfo,84.7006,86.6892,82.6266,86.5751,90.5831,86.6472,91.4974,93.9443
chameleon.AMD.zen3,mip1,172.729,266.945,,241.9,241.552,290.293,215.094,267.504
chameleon.AMD.zen3,mn2010,86.7844,89.1736,88.343,105.742,84.3294,90.3804,81.268,62.0834
chameleon.AMD.zen3,mnist_test_norm_10NN,168.929,160.47,174.566,171.659,175.042,175.795,170.471,156.89
chameleon.AMD.zen3,mo2010,76.0853,74.5267,80.857,88.5554,72.5076,76.2767,68.4672,56.0842
chameleon.AMD.zen3,mouse_gene,240.614,348.214,,338.534,280.23,290.377,271.719,372.927
chameleon.AMD.zen3,mplate,251.068,255.321,,255.842,251.122,239.833,246.285,259.795
chameleon.AMD.zen3,ms2010,110.112,109.154,111.07,113.823,112.608,113.524,94.7074,89.3573
chameleon.AMD.zen3,msc10848,648.713,625.283,754.89,635.489,708.109,680.535,599.837,536.999
chameleon.AMD.zen3,msc23052,662.988,537.116,542.628,584.691,612.495,712.331,555.877,566.931
chameleon.AMD.zen3,msdoor,575.157,362.226,438.302,437.285,493.963,455.109,414.455,277.723
chameleon.AMD.zen3,mt2010,115.831,112.126,118.087,111.435,112.201,102.692,98.0163,90.4493
chameleon.AMD.zen3,mycielskian13,114.365,197.403,177.221,207.818,379.248,134.93,155.33,126.363
chameleon.AMD.zen3,mycielskian14,107.53,204.885,149.281,243.438,389.898,116.918,134.352,120.915
chameleon.AMD.zen3,mycielskian15,118.368,217.411,170.52,218.058,343.005,137.681,155.196,134.528
chameleon.AMD.zen3,mycielskian16,110.406,238.985,,267.878,441.732,156.976,141.348,141.138
chameleon.AMD.zen3,mycielskian17,74.7629,177.261,,211.125,341.618,116.972,101.78,113.738
chameleon.AMD.zen3,mycielskian18,60.0171,115.26,,139.348,144.866,80.7272,67.253,82.7947
chameleon.AMD.zen3,nasasrb,902.536,890.969,829.419,848.923,912.091,887.043,838.064,874.4
chameleon.AMD.zen3,nc2010,81.0965,84.1815,90.6789,93.3404,80.2167,76.7631,68.2477,55.5957
chameleon.AMD.zen3,ncvxbqp1,118.739,122.956,124.795,131.77,129.599,125.39,145.191,138.366
chameleon.AMD.zen3,ncvxqp1,81.9836,74.4109,82.9116,73.5336,78.3536,78.3114,73.0194,73.922
chameleon.AMD.zen3,ncvxqp3,139.486,128.088,144.62,139.486,121.289,141.873,133.873,129.893
chameleon.AMD.zen3,ncvxqp5,124.546,127.734,135.602,133.985,134.051,138.608,137.58,139.128
chameleon.AMD.zen3,ncvxqp7,126.04,121.036,144.941,119.982,149.194,133.542,119.91,123.948
chameleon.AMD.zen3,ncvxqp9,45.546,42.7684,43.6362,43.3049,44.189,43.8677,43.0268,42.9613
chameleon.AMD.zen3,nd12k,472.642,811.315,784.09,781.868,786.121,757.317,744.475,807.83
chameleon.AMD.zen3,nd2010,114.443,108.204,113.018,113.42,108.832,110.883,107.004,91.6885
chameleon.AMD.zen3,nd24k,448.802,833.085,817.176,808.34,811.363,745.661,755.616,837.514
chameleon.AMD.zen3,nd3k,496.787,728.492,746.379,707.542,676.538,642.17,645.599,680.471
chameleon.AMD.zen3,nd6k,481.459,766.27,765.072,768.435,742.462,712.422,724.663,773.547
chameleon.AMD.zen3,ne2010,102.57,104.089,103.234,112.59,102.665,105.672,82.9787,84.3762
chameleon.AMD.zen3,nemeth01,,816.036,791.557,787.186,682.396,692.55,755.874,771.097
chameleon.AMD.zen3,nemeth02,430.93,434.25,431.611,474.13,452.723,445.763,429.043,461.994
chameleon.AMD.zen3,nemeth03,414.175,461.315,435.412,437.375,460.158,455.219,425.424,445.134
chameleon.AMD.zen3,nemeth04,431.982,429.955,448.319,470.436,438.936,431.446,440.411,457.425
chameleon.AMD.zen3,nemeth05,460.453,461.401,449.218,452.684,439.681,441.934,438.782,451.024
chameleon.AMD.zen3,nemeth06,440.893,423.974,416.535,446.572,431.409,437.489,458.194,439.721
chameleon.AMD.zen3,nemeth07,443.123,444.098,430.492,440.802,444.452,430.272,450.827,466.096
chameleon.AMD.zen3,nemeth08,419.646,464.705,464.833,440.382,446.305,446.088,439.308,442.875
chameleon.AMD.zen3,nemeth09,,468.018,440.921,443.299,453.14,426.265,467.693,464.105
chameleon.AMD.zen3,nemeth10,445.193,448.522,467.216,455.473,437.337,433.529,452.161,460.793
chameleon.AMD.zen3,nemeth11,429.898,446.457,483.651,448.607,444.479,473.789,479.275,449.746
chameleon.AMD.zen3,nemeth12,,508.35,504.866,492.835,482.79,432.248,493.432,491.604
chameleon.AMD.zen3,nemeth13,504.688,517.572,526.54,515.678,521.559,524.629,545.25,517.175
chameleon.AMD.zen3,nemeth14,530.325,528.047,518.204,523.555,541.028,508.866,541.723,498.051
chameleon.AMD.zen3,nemeth15,526.367,567.75,549.299,594.677,524.565,560.299,591.792,557.876
chameleon.AMD.zen3,nemeth16,578.092,593.089,599.97,575.475,561.348,630.087,585.268,607.575
chameleon.AMD.zen3,nemeth17,673.7,675.566,659.612,664.104,661.509,633.931,649.153,673.135
chameleon.AMD.zen3,nemeth18,708.877,788.062,752.097,771.428,769.759,770.226,733.523,740.155
chameleon.AMD.zen3,nemeth19,832.202,866.555,775.558,837.737,862.339,834.297,836.466,716.873
chameleon.AMD.zen3,nemeth20,736.034,769.803,903.514,936.143,702.67,856.518,876.441,807.474
chameleon.AMD.zen3,nemeth21,585.607,831.824,878.766,935.244,930.682,813.279,774.75,856.651
chameleon.AMD.zen3,nemeth22,522.453,895.045,934.329,909.25,772.686,913.724,855.505,842.407
chameleon.AMD.zen3,nemeth23,524.24,925.299,904.944,957.564,905.879,915.77,929.903,930.828
chameleon.AMD.zen3,nemeth24,502.449,959.068,863.061,850.569,945.129,826.092,951.929,931.926
chameleon.AMD.zen3,nemeth25,515.407,925.646,800.8,814.924,826.907,917.055,958.848,952.983
chameleon.AMD.zen3,nemeth26,508.265,845.904,818.983,778.621,925.095,933.861,953.383,937.328
chameleon.AMD.zen3,net100,273.267,378.617,321.153,365.485,519.587,344.68,351.945,390.819
chameleon.AMD.zen3,net125,238.362,342.884,249.145,317.853,460.887,283.521,325.689,334.029
chameleon.AMD.zen3,net150,193.162,195.081,233.546,279.3,416.448,288.015,271.743,285.787
chameleon.AMD.zen3,net25,215.696,226.4,236.463,315.195,379.906,321.2,215.184,337.927
chameleon.AMD.zen3,net4-1,99.4882,155.835,112.287,223.314,275.057,226.706,272.51,100.872
chameleon.AMD.zen3,net50,315.163,319.579,350.857,323.106,404.685,470.388,310.739,445.865
chameleon.AMD.zen3,net75,383.455,475.142,335.615,378.937,516.86,412.297,351.128,475.392
chameleon.AMD.zen3,netherlands_osm,48.4272,50.485,43.5747,50.5389,47.0758,47.35,42.0821,46.6359
chameleon.AMD.zen3,nh2010,92.6331,76.2821,95.1283,95.7452,93.7312,93.6084,86.9182,92.1149
chameleon.AMD.zen3,nj2010,113.701,99.735,110.894,117.007,109.445,106.065,89.4025,53.0466
chameleon.AMD.zen3,nlpkkt120,212.273,304.66,272.033,296.865,313.413,315.594,289.451,300.004
chameleon.AMD.zen3,nlpkkt160,208.606,295.124,335.929,282.562,301.291,307.574,282.386,292.364
chameleon.AMD.zen3,nlpkkt200,209.057,,,281.693,,,265.569,279.136
chameleon.AMD.zen3,nlpkkt80,195.71,330.394,327.666,318.236,353.577,368.365,292.306,298.654
chameleon.AMD.zen3,nm2010,110.937,94.3478,114.4,114.351,99.6148,106.196,85.726,57.7092
chameleon.AMD.zen3,nopoly,84.342,83.7179,85.5737,83.544,83.4471,85.3598,84.685,87.8665
chameleon.AMD.zen3,nv2010,95.9008,109.909,111.029,108.445,104.798,104.27,109.063,96.0573
chameleon.AMD.zen3,ny2010,76.7982,61.217,88.8631,81.7013,65.3387,64.8592,66.9298,38.7365
chameleon.AMD.zen3,obstclae,83.1972,92.2657,86.3798,86.6898,88.4359,84.251,86.957,84.0727
chameleon.AMD.zen3,offshore,144.105,123.881,176.538,198.139,231.288,211.341,138.227,101.521
chameleon.AMD.zen3,oh2010,77.9621,74.4444,77.5608,80.2065,67.675,70.7966,73.1143,46.8626
chameleon.AMD.zen3,oilpan,732.061,962.024,883.642,884.484,995.836,919.8,891.804,968.134
chameleon.AMD.zen3,ok2010,81.8545,80.8989,86.6289,94.1666,79.9285,79.6513,68.0875,56.7526
chameleon.AMD.zen3,olafu,620.805,708.487,670.243,719.192,652.556,638.989,670.781,636.558
chameleon.AMD.zen3,olesnik0,192.163,189.397,189.045,184.04,182.352,191.314,185.945,185.468
chameleon.AMD.zen3,onera_dual,103.271,103.589,106.033,105.991,106.91,106.341,108.752,110.072
chameleon.AMD.zen3,opt1,678.51,793.064,720.424,767.677,763.448,,771.772,782.646
chameleon.AMD.zen3,optdigits_10NN,170.752,159.61,163.286,159.123,161.717,169.488,160.467,142.841
chameleon.AMD.zen3,or2010,106.035,91.6486,109.289,109.065,94.0196,95.9947,75.9177,54.0628
chameleon.AMD.zen3,pa2010,74.3663,60.1567,76.8333,82.9958,59.285,63.0289,70.5782,37.9874
chameleon.AMD.zen3,packing-500x100x100-b050,149.758,280.494,210.765,283.706,286.153,277.064,206.22,251.623
chameleon.AMD.zen3,parabolic_fem,95.2157,61.0743,84.542,81.8577,51.0084,49.7728,152.327,36.1959
chameleon.AMD.zen3,pattern1,421.553,659.148,534.245,640.358,611.473,498.224,624.081,370.092
chameleon.AMD.zen3,pcrystk02,750.04,733.567,762.941,761.322,777.856,,792.401,744.198
chameleon.AMD.zen3,pcrystk03,848.518,880.407,829.103,864.201,871.66,870.794,888.29,867.621
chameleon.AMD.zen3,pct20stif,770.768,775.694,763.505,787.783,821.956,847.662,815.097,764.319
chameleon.AMD.zen3,pdb1HYS,832.933,828.266,808.959,822.949,824.171,867.968,830.969,847.928
chameleon.AMD.zen3,pds10,113.974,117.068,115.992,115.216,115.985,112.109,114.891,112.501
chameleon.AMD.zen3,pf2177,595.225,320.046,409.258,325.1,538.971,378.122,509.633,230.034
chameleon.AMD.zen3,pfinan512,148.503,164.901,169.168,158.081,166.646,165.834,165.921,171.431
chameleon.AMD.zen3,pkustk01,450.429,455.23,535.946,472.0,500.349,509.652,512.985,487.996
chameleon.AMD.zen3,pkustk02,546.729,598.039,650.215,589.253,612.61,598.922,712.656,624.212
chameleon.AMD.zen3,pkustk03,829.542,849.434,874.968,880.099,884.977,860.509,886.615,863.855
chameleon.AMD.zen3,pkustk04,274.0,417.665,331.895,439.019,578.358,566.358,490.17,421.069
chameleon.AMD.zen3,pkustk05,662.833,656.232,804.12,735.263,790.58,779.856,836.319,669.894
chameleon.AMD.zen3,pkustk06,671.216,721.173,793.179,712.302,782.124,787.647,825.015,683.069
chameleon.AMD.zen3,pkustk07,689.632,688.81,794.193,679.412,698.209,617.585,810.694,640.909
chameleon.AMD.zen3,pkustk08,713.365,662.499,805.944,703.151,746.4,,777.694,656.292
chameleon.AMD.zen3,pkustk09,714.446,731.549,730.663,713.528,741.346,760.72,761.606,672.856
chameleon.AMD.zen3,pkustk10,782.771,883.2,886.435,890.32,921.984,889.86,902.153,734.951
chameleon.AMD.zen3,pkustk11,715.889,741.592,879.971,787.017,851.017,805.635,830.559,668.101
chameleon.AMD.zen3,pkustk12,181.022,401.383,180.444,364.513,514.848,543.403,541.776,259.318
chameleon.AMD.zen3,pkustk13,701.8,796.975,908.618,742.893,872.782,821.264,847.491,660.499
chameleon.AMD.zen3,pkustk14,574.977,663.079,666.93,604.358,639.753,673.91,664.091,592.629
chameleon.AMD.zen3,pli,629.108,679.377,626.641,699.472,700.537,673.647,692.397,641.138
chameleon.AMD.zen3,preferentialAttachment,47.3515,58.4954,32.2609,58.5401,74.229,78.7385,98.5519,24.7144
chameleon.AMD.zen3,pwt,161.11,121.6,150.721,123.547,160.197,148.54,150.525,141.143
chameleon.AMD.zen3,pwtk,760.495,844.218,709.986,856.598,899.122,891.506,692.299,831.308
chameleon.AMD.zen3,qa8fk,453.98,459.138,505.556,470.732,427.403,454.189,511.128,491.393
chameleon.AMD.zen3,qa8fm,461.239,484.924,456.869,449.645,404.218,478.816,495.907,500.576
chameleon.AMD.zen3,qpband,30.7952,30.4124,30.6205,31.907,31.369,30.3594,31.7299,30.0633
chameleon.AMD.zen3,raefsky4,732.137,768.516,744.027,750.441,830.216,752.636,850.007,845.519
chameleon.AMD.zen3,rail_20209,92.546,92.2247,92.5605,93.1251,93.6743,,91.7964,98.08
chameleon.AMD.zen3,rail_5177,78.2664,79.0161,80.6316,78.0554,78.6978,,79.7238,79.3579
chameleon.AMD.zen3,rail_79841,145.632,141.248,151.67,145.236,153.358,150.392,150.057,146.128
chameleon.AMD.zen3,rajat06,54.5212,56.0325,57.3223,56.1455,56.9335,56.4249,56.2271,55.9127
chameleon.AMD.zen3,rajat07,56.5731,56.7107,60.0292,57.2876,55.9412,56.6536,58.9756,58.9882
chameleon.AMD.zen3,rajat08,57.2842,57.916,61.2415,57.4137,60.0276,60.8847,58.3744,57.2781
chameleon.AMD.zen3,rajat09,60.669,59.885,62.0204,61.1433,62.2596,59.2563,61.5858,62.2323
chameleon.AMD.zen3,rajat10,62.2868,58.8663,61.0119,62.9891,62.4059,59.0595,65.3481,61.729
chameleon.AMD.zen3,ramage02,542.824,780.283,816.705,754.085,768.154,732.324,824.53,797.653
chameleon.AMD.zen3,rgg_n_2_15_s0,149.148,147.279,164.719,146.782,142.621,116.443,149.847,157.991
chameleon.AMD.zen3,rgg_n_2_16_s0,224.107,193.342,222.969,210.08,196.811,206.962,211.227,221.117
chameleon.AMD.zen3,rgg_n_2_17_s0,243.203,250.586,267.608,271.948,253.26,257.309,263.822,267.796
chameleon.AMD.zen3,rgg_n_2_18_s0,200.305,261.215,204.54,255.497,257.829,262.598,195.646,245.78
chameleon.AMD.zen3,rgg_n_2_19_s0,165.903,257.928,173.341,251.969,267.55,256.305,177.429,223.351
chameleon.AMD.zen3,rgg_n_2_20_s0,194.122,296.851,210.694,288.572,284.153,289.697,205.114,246.954
chameleon.AMD.zen3,rgg_n_2_21_s0,217.971,307.499,236.414,306.873,298.852,299.097,202.597,247.167
chameleon.AMD.zen3,rgg_n_2_22_s0,229.563,318.224,243.34,320.243,310.808,311.796,209.022,175.817
chameleon.AMD.zen3,rgg_n_2_23_s0,238.696,327.916,249.016,330.6,323.667,320.772,208.771,106.574
chameleon.AMD.zen3,rgg_n_2_24_s0,244.328,345.267,250.479,344.927,332.32,331.631,217.948,70.9368
chameleon.AMD.zen3,ri2010,69.2502,72.2184,68.4128,72.8189,74.6599,,71.6915,72.5021
chameleon.AMD.zen3,roadNet-CA,55.859,60.8189,52.4005,61.7187,57.8504,58.5713,47.0356,56.9636
chameleon.AMD.zen3,roadNet-PA,44.9797,62.3825,40.8519,63.8126,60.2668,60.2689,43.807,58.0268
chameleon.AMD.zen3,roadNet-TX,49.236,60.6272,48.0174,61.738,57.9931,57.9393,49.0853,56.7559
chameleon.AMD.zen3,road_central,50.617,37.5073,46.3934,38.1439,31.7463,31.6409,42.5011,30.6972
chameleon.AMD.zen3,road_usa,51.0941,40.3526,47.3848,40.5933,39.3019,39.2131,42.1342,38.7895
chameleon.AMD.zen3,s1rmq4m1,472.651,476.507,473.4,495.374,477.268,,491.205,464.973
chameleon.AMD.zen3,s1rmt3m1,391.183,389.497,395.904,372.232,377.037,,411.651,408.325
chameleon.AMD.zen3,s2rmq4m1,452.521,454.499,430.268,490.431,485.56,,485.79,484.315
chameleon.AMD.zen3,s2rmt3m1,388.42,384.611,393.818,372.949,369.827,,393.763,376.454
chameleon.AMD.zen3,s3dkq4m2,942.721,992.431,936.016,994.819,996.445,990.332,961.913,987.537
chameleon.AMD.zen3,s3dkt3m2,884.708,901.184,794.208,845.524,935.366,929.77,901.261,907.136
chameleon.AMD.zen3,s3rmq4m1,494.999,491.074,467.851,464.463,427.629,,459.737,456.984
chameleon.AMD.zen3,s3rmt3m1,401.542,387.854,390.83,375.95,362.045,,417.533,388.015
