matrix_name,reordering,m,k,nnz,nth,median_GFLOPS_yax_basic,median_GFLOPS_yax_flushed_basic,median_GFLOPS_yax_xyp_basic,median_GFLOPS_cg_basic_spmv,median_GFLOPS_cg_basic_all
vsp_south31_slptsk,baseline,39668,39668,379828,15,6.026265,6.006705,5.9262,5.88031,5.76044
vsp_south31_slptsk,baseline,39668,39668,379828,16,6.105945,6.0915099999999995,6.023045,5.97209,5.82644
vsp_south31_slptsk,baseline,39668,39668,379828,17,6.200665,6.15876,6.009095,6.025275000000001,5.8788
vsp_south31_slptsk,baseline,39668,39668,379828,18,6.09498,6.132915000000001,5.87547,5.86723,5.797835
G52,baseline,1000,1000,11832,1,1.4493200000000002,1.49139,1.5113050000000001,1.461495,1.5774050000000002
G52,baseline,1000,1000,11832,2,2.252665,2.254875,2.2190849999999998,2.191705,1.9667050000000001
G52,baseline,1000,1000,11832,4,3.267245,3.2034599999999998,3.203405,3.2366,2.382855
G52,baseline,1000,1000,11832,8,4.32338,4.138785,4.218579999999999,4.107695,2.2268999999999997
G52,baseline,1000,1000,11832,9,4.4376750000000005,4.29979,4.30692,4.232915,2.17307
G52,baseline,1000,1000,11832,14,4.926525,4.72484,4.713785,4.670674999999999,1.8527749999999998
G52,baseline,1000,1000,11832,15,4.94445,4.8408549999999995,4.52266,4.756575,1.802
G52,baseline,1000,1000,11832,16,5.01573,4.929075,4.860645,4.7661750000000005,1.7521149999999999
G52,baseline,1000,1000,11832,17,4.990245,4.888115,4.83581,4.7252849999999995,1.67502
G52,baseline,1000,1000,11832,18,5.07876,4.98244,4.91566,4.8301099999999995,1.664515
mhd4800b,baseline,4800,4800,27520,1,2.2541,2.2987349999999998,2.312215,1.960975,2.245205
mhd4800b,baseline,4800,4800,27520,2,4.421075,4.424055,4.388985,3.7459049999999996,3.186555
mhd4800b,baseline,4800,4800,27520,4,8.01869,7.990145,7.988925,6.836375,4.44485
mhd4800b,baseline,4800,4800,27520,8,12.1236,12.047799999999999,12.0683,10.7565,4.712154999999999
mhd4800b,baseline,4800,4800,27520,9,12.81935,12.6659,5.18025,11.55135,4.76562
mhd4800b,baseline,4800,4800,27520,14,13.641950000000001,13.267199999999999,13.65595,12.3286,4.296279999999999
mhd4800b,baseline,4800,4800,27520,15,13.731,13.4561,7.2005099999999995,12.812149999999999,4.1913599999999995
mhd4800b,baseline,4800,4800,27520,16,14.06625,12.485,10.620965,13.06295,4.220025
mhd4800b,baseline,4800,4800,27520,17,13.6968,12.9366,7.71026,12.985700000000001,4.069275
mhd4800b,baseline,4800,4800,27520,18,13.339849999999998,12.758099999999999,10.57081,12.50275,3.8994299999999997
G32,baseline,2000,2000,8000,1,2.09847,2.1524349999999997,2.1859450000000002,1.625765,1.993525
G32,baseline,2000,2000,8000,2,3.872735,3.760665,3.727925,2.92579,2.450405
G32,baseline,2000,2000,8000,4,6.029235,5.765555,5.59285,4.96532,2.91902
G32,baseline,2000,2000,8000,8,6.539955,6.234275,3.4896599999999998,5.7069399999999995,2.492215
G32,baseline,2000,2000,8000,9,6.600535,6.2692049999999995,3.52147,5.560515,2.393395
G32,baseline,2000,2000,8000,14,5.628235,5.169655,3.99254,5.155735,1.9962049999999998
G32,baseline,2000,2000,8000,15,5.69625,5.107805,4.052335,5.16761,1.903005
G32,baseline,2000,2000,8000,16,5.242575,4.83844,4.0408,4.781155,1.8681450000000002
G32,baseline,2000,2000,8000,17,5.111225,4.738619999999999,3.8592500000000003,4.899185,1.79539
G32,baseline,2000,2000,8000,18,4.9631050000000005,4.58324,3.9106300000000003,4.7989999999999995,1.714505
delaunay_n16,baseline,65536,65536,393150,1,1.00576,1.005185,1.0085600000000001,0.926669,1.311745
delaunay_n16,baseline,65536,65536,393150,2,2.010195,2.00621,1.9638849999999999,1.814075,2.202795
delaunay_n16,baseline,65536,65536,393150,4,4.036705,4.026605,3.755735,3.497005,3.83067
delaunay_n16,baseline,65536,65536,393150,8,8.09676,8.04685,7.198645,6.7429749999999995,6.1339749999999995
delaunay_n16,baseline,65536,65536,393150,9,9.09286,9.024854999999999,8.04634,7.504365,6.5243850000000005
delaunay_n16,baseline,65536,65536,393150,14,14.0793,13.9513,12.23775,11.500350000000001,8.083974999999999
delaunay_n16,baseline,65536,65536,393150,15,15.054300000000001,15.042100000000001,13.07395,12.27315,8.285935
delaunay_n16,baseline,65536,65536,393150,16,15.991900000000001,15.921800000000001,13.75565,12.985199999999999,8.476415
delaunay_n16,baseline,65536,65536,393150,17,16.98675,16.913,14.59285,13.894649999999999,8.64568
delaunay_n16,baseline,65536,65536,393150,18,18.0719,17.8544,15.350999999999999,14.58665,8.848065
astro-ph,baseline,16706,16706,242502,1,1.382225,1.391815,1.396355,1.3247900000000001,1.5252
astro-ph,baseline,16706,16706,242502,2,2.24682,2.24404,2.203715,2.104565,2.24096
astro-ph,baseline,16706,16706,242502,4,4.291510000000001,4.26867,4.195465,3.99664,4
astro-ph,baseline,16706,16706,242502,8,7.876424999999999,7.83029,7.61453,7.364050000000001,6.346465
astro-ph,baseline,16706,16706,242502,9,8.732904999999999,8.721055,8.43192,8.169329999999999,6.776955
astro-ph,baseline,16706,16706,242502,14,12.682950000000002,12.66135,12.16325,11.9036,8.318105
astro-ph,baseline,16706,16706,242502,15,13.5871,13.537949999999999,12.89395,12.657,8.525375
astro-ph,baseline,16706,16706,242502,16,14.20825,14.14835,13.51475,13.23335,8.699295
astro-ph,baseline,16706,16706,242502,17,15.027,14.93805,14.2829,13.9678,8.790704999999999
astro-ph,baseline,16706,16706,242502,18,15.8095,15.76325,14.83765,14.75225,9.017185
lshp_778,baseline,778,778,5272,1,2.0368899999999996,2.076205,2.121525,1.885195,1.8428149999999999
lshp_778,baseline,778,778,5272,2,3.549515,3.456435,2.223105,2.835525,1.80092
lshp_778,baseline,778,778,5272,4,4.84131,4.712400000000001,3.21863,4.286239999999999,2.1013849999999996
lshp_778,baseline,778,778,5272,8,4.880235,4.81129,3.36727,4.70963,1.641
lshp_778,baseline,778,778,5272,9,4.95563,4.54525,3.426615,4.298235,1.53396
lshp_778,baseline,778,778,5272,14,4.056855,3.904235,3.41502,3.91714,1.17253
lshp_778,baseline,778,778,5272,15,3.900815,3.73637,3.495595,3.748735,1.121575
lshp_778,baseline,778,778,5272,16,3.772215,3.4996650000000002,3.557665,3.505955,1.077595
lshp_778,baseline,778,778,5272,17,3.57493,3.3500300000000003,3.36125,3.4897650000000002,1.0017200000000002
lshp_778,baseline,778,778,5272,18,3.5676050000000004,3.330595,2.993235,3.209765,0.969016
ukerbe1_dual,baseline,1866,1866,7076,1,1.9289,1.9754399999999999,2.0235849999999997,1.64939,1.991685
ukerbe1_dual,baseline,1866,1866,7076,2,3.543375,3.4640649999999997,3.24871,2.6774199999999997,2.276405
ukerbe1_dual,baseline,1866,1866,7076,4,5.3831299999999995,5.195525,2.14311,4.010714999999999,2.7131600000000002
ukerbe1_dual,baseline,1866,1866,7076,8,6.092035,5.591285,3.319035,5.04528,2.29392
ukerbe1_dual,baseline,1866,1866,7076,9,5.792675,5.42656,3.4885349999999997,5.15309,2.2468
ukerbe1_dual,baseline,1866,1866,7076,14,5.24466,4.9404900000000005,3.809895,4.65699,1.81342
ukerbe1_dual,baseline,1866,1866,7076,15,5.0691299999999995,4.40287,3.718835,4.667714999999999,1.813535
ukerbe1_dual,baseline,1866,1866,7076,16,4.7650500000000005,4.6115200000000005,3.647455,4.3215,1.6887699999999999
ukerbe1_dual,baseline,1866,1866,7076,17,4.547395,4.46556,3.6236300000000004,4.20426,1.6357
ukerbe1_dual,baseline,1866,1866,7076,18,4.489115,4.28659,3.554945,4.14245,1.5772
dielFilterV3real,baseline,1102824,1102824,89306020,1,0.3744525,0.37461900000000004,0.37452949999999996,0.373993,0.3897895
dielFilterV3real,baseline,1102824,1102824,89306020,2,0.6686295,0.668706,0.668782,0.668436,0.6937785000000001
dielFilterV3real,baseline,1102824,1102824,89306020,4,1.16183,1.16265,1.1621350000000001,1.16141,1.20276
dielFilterV3real,baseline,1102824,1102824,89306020,8,2.017815,2.0197000000000003,2.018885,2.018675,2.079725
dielFilterV3real,baseline,1102824,1102824,89306020,9,2.18928,2.191305,2.19074,2.190445,2.256925
dielFilterV3real,baseline,1102824,1102824,89306020,14,2.8690100000000003,2.874675,2.873265,2.871205,2.933185
dielFilterV3real,baseline,1102824,1102824,89306020,15,2.953255,2.956975,2.95667,2.95287,3.010505
dielFilterV3real,baseline,1102824,1102824,89306020,16,3.0055199999999997,3.015225,3.009245,3.010365,3.0593250000000003
dielFilterV3real,baseline,1102824,1102824,89306020,17,3.08207,3.0943050000000003,3.09713,3.09687,3.143865
dielFilterV3real,baseline,1102824,1102824,89306020,18,3.22846,3.2357899999999997,3.2373950000000002,3.235425,3.279875
lowThrust_12,baseline,18458,18458,224593,1,1.977665,1.97549,2.001005,1.961995,2.117735
lowThrust_12,baseline,18458,18458,224593,2,3.4916,3.5053099999999997,3.40139,3.30863,3.1597150000000003
lowThrust_12,baseline,18458,18458,224593,4,5.61964,5.6089649999999995,5.311065,5.21866,4.770805
lowThrust_12,baseline,18458,18458,224593,8,10.1328,10.029499999999999,9.26519,9.195699999999999,7.139825
lowThrust_12,baseline,18458,18458,224593,9,14.2973,14.2159,12.872050000000002,12.5284,8.385485
lowThrust_12,baseline,18458,18458,224593,14,14.55845,14.62245,13.2,13.18395,8.594570000000001
lowThrust_12,baseline,18458,18458,224593,15,13.11235,13.06915,12.1267,12.270150000000001,8.24052
lowThrust_12,baseline,18458,18458,224593,16,15.54545,15.46355,14.29505,14.22015,8.82025
lowThrust_12,baseline,18458,18458,224593,17,13.966149999999999,13.929749999999999,13.0924,12.983450000000001,8.464945
lowThrust_12,baseline,18458,18458,224593,18,16.35275,16.3811,15.25665,14.728200000000001,8.807665
aug3d,baseline,24300,24300,69984,1,1.723205,1.7209750000000001,1.7622149999999999,1.4513099999999999,2.1272599999999997
aug3d,baseline,24300,24300,69984,2,3.03904,3.0412749999999997,2.522105,2.345355,2.7517050000000003
aug3d,baseline,24300,24300,69984,4,4.655894999999999,4.650405,3.10506,3.1079499999999998,3.761945
aug3d,baseline,24300,24300,69984,8,8.509985,8.574415,5.715905,5.770375,5.319710000000001
aug3d,baseline,24300,24300,69984,9,9.3399,9.26513,6.232559999999999,6.28068,5.53034
aug3d,baseline,24300,24300,69984,14,13.1878,13.0562,9.116675,8.992235,6.12134
aug3d,baseline,24300,24300,69984,15,13.6151,13.321850000000001,9.78524,9.498750000000001,6.143095000000001
aug3d,baseline,24300,24300,69984,16,14.2416,14.0729,10.1983,10.2323,6.24433
aug3d,baseline,24300,24300,69984,17,14.4499,14.5332,10.45415,10.55925,6.20931
aug3d,baseline,24300,24300,69984,18,15.23885,15.15325,10.542950000000001,10.41205,6.22691
bcsstm22,baseline,138,138,138,1,0.3540665,0.3538545,0.38867549999999995,0.361984,0.5593915
bcsstm22,baseline,138,138,138,2,0.316573,0.3018275,0.289101,0.30667,0.368309
bcsstm22,baseline,138,138,138,4,0.271138,0.2579685,0.2515735,0.240011,0.27375700000000003
bcsstm22,baseline,138,138,138,8,0.18503,0.166408,0.17805100000000001,0.1791035,0.17838900000000002
bcsstm22,baseline,138,138,138,9,0.1643455,0.147866,0.15753,0.1592095,0.163776
bcsstm22,baseline,138,138,138,14,0.123436,0.117652,0.1186355,0.115276,0.1166765
bcsstm22,baseline,138,138,138,15,0.11545849999999999,0.1107985,0.111998,0.1094615,0.107777
bcsstm22,baseline,138,138,138,16,0.1072945,0.105647,0.107714,0.1050295,0.1035435
bcsstm22,baseline,138,138,138,17,0.10712350000000001,0.09851470000000001,0.103074,0.09987645,0.09894305
bcsstm22,baseline,138,138,138,18,0.0995904,0.09570329999999999,0.10181699999999999,0.09538695,0.09517385
pkustk06,baseline,43164,43164,2571768,1,1.24707,1.24337,1.2540200000000001,1.2307000000000001,1.28192
pkustk06,baseline,43164,43164,2571768,2,2.42316,2.39764,2.439165,2.4289199999999997,2.467575
pkustk06,baseline,43164,43164,2571768,4,5.108885,4.79133,4.871725,4.8522549999999995,4.814555
pkustk06,baseline,43164,43164,2571768,8,12.19295,11.0852,11.879950000000001,11.781649999999999,10.8291
pkustk06,baseline,43164,43164,2571768,9,13.9663,13.38565,13.90245,13.6202,12.260100000000001
pkustk06,baseline,43164,43164,2571768,14,22.69825,22.507649999999998,22.54315,22.26215,18.2262
pkustk06,baseline,43164,43164,2571768,15,24.66975,24.57945,24.77375,24.0334,19.281350000000003
pkustk06,baseline,43164,43164,2571768,16,26.15745,25.83605,25.997349999999997,25.1495,19.9102
pkustk06,baseline,43164,43164,2571768,17,27.29125,27.112949999999998,26.23635,26.13435,20.4943
pkustk06,baseline,43164,43164,2571768,18,28.382350000000002,28.044849999999997,28.010849999999998,27.041150000000002,21.003999999999998
freeFlyingRobot_7,baseline,3918,3918,31046,1,1.916195,1.97034,1.97572,1.899235,2.1269400000000003
freeFlyingRobot_7,baseline,3918,3918,31046,2,3.7398350000000002,3.71809,3.57911,3.522195,3.039885
freeFlyingRobot_7,baseline,3918,3918,31046,4,5.9998249999999995,5.95947,5.6217500000000005,5.55706,4.111235
freeFlyingRobot_7,baseline,3918,3918,31046,8,9.649845,9.692125,8.72827,8.673905000000001,4.518925
freeFlyingRobot_7,baseline,3918,3918,31046,9,10.20425,10.3683,8.811810000000001,9.023135,4.468245
freeFlyingRobot_7,baseline,3918,3918,31046,14,11.8941,12.0114,6.913634999999999,11.3246,4.205485
freeFlyingRobot_7,baseline,3918,3918,31046,15,12.7881,12.314499999999999,6.40959,11.91055,4.22273
freeFlyingRobot_7,baseline,3918,3918,31046,16,12.957450000000001,12.855550000000001,11.075800000000001,11.873449999999998,4.147435
freeFlyingRobot_7,baseline,3918,3918,31046,17,12.96215,13.18125,11.42815,12.55985,4.103745
freeFlyingRobot_7,baseline,3918,3918,31046,18,13.238600000000002,12.7683,10.7329,11.7105,3.93548
filter3D,baseline,106437,106437,2707179,1,1.10934,1.09942,1.111375,1.0234899999999998,1.1300750000000002
filter3D,baseline,106437,106437,2707179,2,2.1479850000000003,2.14779,2.147815,2.0091799999999997,2.12383
filter3D,baseline,106437,106437,2707179,4,4.4038900000000005,4.295975,4.232645,4.025705,4.06358
filter3D,baseline,106437,106437,2707179,8,9.757439999999999,9.61731,9.68824,9.183185,8.38556
filter3D,baseline,106437,106437,2707179,9,12.065999999999999,11.65005,12.22015,11.054200000000002,9.68788
filter3D,baseline,106437,106437,2707179,14,21.799,20.8024,21.6612,20.80465,15.1434
filter3D,baseline,106437,106437,2707179,15,23.2589,22.7105,23.28435,22.3657,15.83775
filter3D,baseline,106437,106437,2707179,16,25.085,24.4032,24.917450000000002,24.10745,16.6431
filter3D,baseline,106437,106437,2707179,17,26.9792,26.5244,25.9137,25.0612,17.018349999999998
filter3D,baseline,106437,106437,2707179,18,28.7504,28.2925,27.47365,26.639699999999998,17.505499999999998
mesh2e1,baseline,306,306,2018,1,1.13564,1.406405,1.507465,1.5148199999999998,1.282355
mesh2e1,baseline,306,306,2018,2,2.20629,2.105365,1.0373800000000002,1.936135,1.0753050000000002
mesh2e1,baseline,306,306,2018,4,2.94154,2.65969,1.8009849999999998,2.41093,0.9751164999999999
mesh2e1,baseline,306,306,2018,8,2.285965,2.06721,1.998355,2.150305,0.7322424999999999
mesh2e1,baseline,306,306,2018,9,2.188175,1.9901049999999998,1.989535,2.0617900000000002,0.6555555
mesh2e1,baseline,306,306,2018,14,1.739385,1.5783749999999999,1.581545,1.596615,0.481722
mesh2e1,baseline,306,306,2018,15,1.55795,1.454155,1.63076,1.46452,0.4479535
mesh2e1,baseline,306,306,2018,16,1.526275,1.3967800000000001,1.4996,1.458885,0.42856150000000004
mesh2e1,baseline,306,306,2018,17,1.38104,1.354965,1.39336,1.3663,0.4058155
mesh2e1,baseline,306,306,2018,18,1.3304550000000002,1.3189700000000002,1.351175,1.29066,0.3980605
grid2,baseline,3296,3296,12864,1,1.6827100000000002,1.8252700000000002,1.853675,1.52896,1.98112
grid2,baseline,3296,3296,12864,2,3.41707,3.3869100000000003,2.8198,2.499355,2.41098
grid2,baseline,3296,3296,12864,4,6.046395,5.747495,2.67477,4.035909999999999,3.105055
grid2,baseline,3296,3296,12864,8,8.4634,8.02023,5.14151,6.3579349999999994,3.186935
grid2,baseline,3296,3296,12864,9,8.453515,7.5862,4.089315,6.461914999999999,3.0662599999999998
grid2,baseline,3296,3296,12864,14,7.961735,7.474685,5.0116700000000005,6.804455,2.695175
grid2,baseline,3296,3296,12864,15,7.423985,7.0389800000000005,5.08927,6.742179999999999,2.68859
grid2,baseline,3296,3296,12864,16,7.275205,7.016875000000001,5.163225,6.506635,2.557925
grid2,baseline,3296,3296,12864,17,7.60738,6.934065,5.06664,6.736845000000001,2.54882
grid2,baseline,3296,3296,12864,18,7.047750000000001,7.017595,5.292764999999999,6.68036,2.479645
bcspwr07,baseline,1612,1612,5824,1,0.6916785,0.691569,0.747165,0.7302919999999999,1.202725
bcspwr07,baseline,1612,1612,5824,2,1.693895,1.71086,1.680615,1.88103,1.910295
bcspwr07,baseline,1612,1612,5824,4,3.318785,3.538595,2.764085,3.368895,2.390575
bcspwr07,baseline,1612,1612,5824,8,4.77091,4.474819999999999,2.9221899999999996,4.13831,2.06464
bcspwr07,baseline,1612,1612,5824,9,4.766830000000001,4.5770599999999995,3.95653,4.50868,2.03643
bcspwr07,baseline,1612,1612,5824,14,4.226685,3.94116,3.2559050000000003,3.73264,1.6122999999999998
bcspwr07,baseline,1612,1612,5824,15,4.05337,3.8994400000000002,3.420665,3.733675,1.5174150000000002
bcspwr07,baseline,1612,1612,5824,16,4.058695,3.899005,3.373615,3.6127700000000003,1.4936150000000001
bcspwr07,baseline,1612,1612,5824,17,3.96649,3.5478300000000003,3.30774,3.676095,1.441455
bcspwr07,baseline,1612,1612,5824,18,3.8346400000000003,3.58837,3.354965,3.3123449999999997,1.321745
shuttle_eddy,baseline,10429,10429,103599,1,2.18864,2.3132650000000003,2.345555,2.20303,2.377945
shuttle_eddy,baseline,10429,10429,103599,2,4.572839999999999,4.573169999999999,4.508215,4.18932,3.72028
shuttle_eddy,baseline,10429,10429,103599,4,7.86868,7.8734850000000005,7.583565,7.40717,5.67834
shuttle_eddy,baseline,10429,10429,103599,8,12.6448,12.49015,11.95835,11.919550000000001,7.340535
shuttle_eddy,baseline,10429,10429,103599,9,13.205,13.215,12.50445,12.818950000000001,7.589135
shuttle_eddy,baseline,10429,10429,103599,14,16.156399999999998,15.9006,15.1363,15.419450000000001,7.67941
shuttle_eddy,baseline,10429,10429,103599,15,16.61505,16.418999999999997,15.54365,16.225949999999997,7.711045
shuttle_eddy,baseline,10429,10429,103599,16,17.4962,17.28085,16.09905,16.548949999999998,7.674795
shuttle_eddy,baseline,10429,10429,103599,17,18.32255,17.5302,17.03305,17.283,7.62901
shuttle_eddy,baseline,10429,10429,103599,18,18.4604,18.0918,17.2609,18.36285,7.681865
delaunay_n19,baseline,524288,524288,3145646,1,0.5838654999999999,0.5879885,0.5860715,0.480677,0.712712
delaunay_n19,baseline,524288,524288,3145646,2,1.056435,1.1435499999999998,1.09603,0.921111,1.29621
delaunay_n19,baseline,524288,524288,3145646,4,2.050345,2.134,2.0321249999999997,1.742505,2.31658
delaunay_n19,baseline,524288,524288,3145646,8,4.13739,4.20404,3.80105,3.3946199999999997,4.036825
delaunay_n19,baseline,524288,524288,3145646,9,4.74094,4.69586,4.227385,3.689935,4.267385000000001
delaunay_n19,baseline,524288,524288,3145646,14,8.08517,7.714925,7.051725,5.45717,5.65521
delaunay_n19,baseline,524288,524288,3145646,15,8.74203,8.45262,7.500655,5.845495,5.93248
delaunay_n19,baseline,524288,524288,3145646,16,9.82597,9.436164999999999,8.394025,6.21729,6.2169
delaunay_n19,baseline,524288,524288,3145646,17,10.90815,10.48735,9.208265,6.891875000000001,6.543875
delaunay_n19,baseline,524288,524288,3145646,18,11.66205,11.35605,10.083,7.320575,6.81105
mnist_test_norm_10NN,baseline,10000,10000,145600,1,1.632685,1.647625,1.66087,1.486625,1.684645
mnist_test_norm_10NN,baseline,10000,10000,145600,2,3.2999099999999997,3.296805,3.14315,2.84516,2.86457
mnist_test_norm_10NN,baseline,10000,10000,145600,4,6.529305,6.513305,6.16963,5.622434999999999,4.995845
mnist_test_norm_10NN,baseline,10000,10000,145600,8,12.4567,12.4702,11.49335,10.82935,7.585065
mnist_test_norm_10NN,baseline,10000,10000,145600,9,13.9175,13.8795,12.897549999999999,12.02885,7.998374999999999
mnist_test_norm_10NN,baseline,10000,10000,145600,14,19.8734,19.9492,17.73705,17.18345,8.90529
mnist_test_norm_10NN,baseline,10000,10000,145600,15,21.01565,20.4509,18.55895,17.47115,8.873685
mnist_test_norm_10NN,baseline,10000,10000,145600,16,21.996650000000002,21.52735,18.6321,18.5047,8.9992
mnist_test_norm_10NN,baseline,10000,10000,145600,17,22.774700000000003,22.72665,19.8812,19.7793,9.04111
mnist_test_norm_10NN,baseline,10000,10000,145600,18,24.05205,23.897550000000003,21.03265,20.3786,9.049095000000001
adaptive,baseline,6815744,6815744,27248640,1,0.305424,0.3090355,0.309588,0.2916805,0.427378
adaptive,baseline,6815744,6815744,27248640,2,0.5938085,0.5946785,0.5935965,0.559249,0.788081
adaptive,baseline,6815744,6815744,27248640,4,1.154535,1.1561050000000002,1.1503100000000002,1.09849,1.42296
adaptive,baseline,6815744,6815744,27248640,8,2.199345,2.20557,2.1810799999999997,2.100495,2.395135
adaptive,baseline,6815744,6815744,27248640,9,2.468585,2.47814,2.43703,2.341865,2.5490500000000003
adaptive,baseline,6815744,6815744,27248640,14,3.80555,3.7930900000000003,3.613805,3.493835,3.29895
adaptive,baseline,6815744,6815744,27248640,15,3.9368,3.9256200000000003,3.82301,3.65775,3.434915
adaptive,baseline,6815744,6815744,27248640,16,4.340465,4.339895,4.119745,3.961355,3.5904499999999997
adaptive,baseline,6815744,6815744,27248640,17,4.38697,4.376844999999999,4.23173,3.9777,3.619595
adaptive,baseline,6815744,6815744,27248640,18,4.55663,4.585570000000001,4.408580000000001,4.1641200000000005,3.684855
freeFlyingRobot_6,baseline,3358,3358,27030,1,1.932785,1.97421,1.9888249999999998,1.96961,2.162505
freeFlyingRobot_6,baseline,3358,3358,27030,2,3.7099599999999997,3.69829,3.508455,3.4736000000000002,2.9621649999999997
freeFlyingRobot_6,baseline,3358,3358,27030,4,5.87296,5.830525,5.549685,5.516705,3.93652
freeFlyingRobot_6,baseline,3358,3358,27030,8,9.631285,9.65036,4.87856,8.428595,4.252800000000001
freeFlyingRobot_6,baseline,3358,3358,27030,9,9.99532,9.75346,6.79933,9.213180000000001,4.15356
freeFlyingRobot_6,baseline,3358,3358,27030,14,11.276800000000001,11.18235,10.303465,10.86785,3.902915
freeFlyingRobot_6,baseline,3358,3358,27030,15,11.68645,11.574950000000001,5.921095,11.1615,3.80457
freeFlyingRobot_6,baseline,3358,3358,27030,16,12.52835,12.0402,10.90005,11.13255,3.7406449999999998
freeFlyingRobot_6,baseline,3358,3358,27030,17,12.0911,11.9525,10.98625,11.6902,3.681185
freeFlyingRobot_6,baseline,3358,3358,27030,18,12.041450000000001,11.4107,6.155760000000001,11.932500000000001,3.6078200000000002
dwg961a,baseline,961,961,3405,1,1.397035,1.7579,1.81332,1.4904700000000002,1.6976849999999999
dwg961a,baseline,961,961,3405,2,2.51429,2.408005,2.430685,2.07618,1.702915
dwg961a,baseline,961,961,3405,4,3.49967,3.35385,3.13152,2.9988,1.791595
dwg961a,baseline,961,961,3405,8,3.377835,3.35662,2.7011950000000002,3.1335,1.374415
dwg961a,baseline,961,961,3405,9,3.32519,3.3058750000000003,2.28677,3.18921,1.365035
dwg961a,baseline,961,961,3405,14,2.748255,2.7769,2.521775,2.5918400000000004,1.04264
dwg961a,baseline,961,961,3405,15,2.728145,2.5279499999999997,2.474095,2.453755,0.970055
dwg961a,baseline,961,961,3405,16,2.5514650000000003,2.392455,2.20393,2.37057,0.939679
dwg961a,baseline,961,961,3405,17,2.396185,2.323115,2.3660949999999996,2.33276,0.898415
dwg961a,baseline,961,961,3405,18,2.3437799999999998,2.3246599999999997,2.3067349999999998,2.23771,0.8661114999999999
dwt_310,baseline,310,310,2448,1,1.39508,1.78789,1.844525,1.766625,1.4161299999999999
dwt_310,baseline,310,310,2448,2,2.6113,2.63726,2.539495,2.50054,1.16645
dwt_310,baseline,310,310,2448,4,3.377865,3.04293,1.80872,2.96359,1.110105
dwt_310,baseline,310,310,2448,8,2.554285,2.464225,2.095015,2.565735,0.7742045
dwt_310,baseline,310,310,2448,9,2.5674,2.3273349999999997,2.203075,2.367045,0.7254525000000001
dwt_310,baseline,310,310,2448,14,1.9593150000000001,1.794295,1.792185,1.889735,0.5285065
dwt_310,baseline,310,310,2448,15,1.8974199999999999,1.741055,1.8188849999999999,1.75016,0.500221
dwt_310,baseline,310,310,2448,16,1.731115,1.663865,1.78682,1.794675,0.479923
dwt_310,baseline,310,310,2448,17,1.672955,1.593835,1.7018049999999998,1.6764350000000001,0.44887699999999997
dwt_310,baseline,310,310,2448,18,1.69743,1.4888599999999999,1.62449,1.62414,0.430821
kineticBatchReactor_2,baseline,4361,4361,44840,1,1.74055,1.7753,1.77123,1.6976499999999999,1.9273
kineticBatchReactor_2,baseline,4361,4361,44840,2,2.53277,2.513525,2.45266,2.38362,2.428955
kineticBatchReactor_2,baseline,4361,4361,44840,4,4.115355,4.0833200000000005,3.827985,3.80857,3.4925699999999997
kineticBatchReactor_2,baseline,4361,4361,44840,8,7.6646,7.486565000000001,7.287990000000001,7.378025,4.776384999999999
kineticBatchReactor_2,baseline,4361,4361,44840,9,8.403015,8.162085000000001,8.027545,8.3696,4.892105
kineticBatchReactor_2,baseline,4361,4361,44840,14,9.944890000000001,9.94626,9.36795,9.493974999999999,4.702695
kineticBatchReactor_2,baseline,4361,4361,44840,15,10.84535,10.55945,10.14545,10.51725,4.761335
kineticBatchReactor_2,baseline,4361,4361,44840,16,10.5985,10.513549999999999,9.71534,9.93966,4.63674
kineticBatchReactor_2,baseline,4361,4361,44840,17,11.0811,10.839849999999998,7.092435,10.3787,4.5868
kineticBatchReactor_2,baseline,4361,4361,44840,18,10.97825,10.72475,9.858945,10.440000000000001,4.520630000000001
shipsec1,baseline,140874,140874,7813404,1,0.4888485,0.451921,0.4520285,0.43775549999999996,0.468326
shipsec1,baseline,140874,140874,7813404,2,0.8211465,0.8429085000000001,0.824176,0.8152565,0.865578
shipsec1,baseline,140874,140874,7813404,4,1.60111,1.604495,1.55207,1.582435,1.665
shipsec1,baseline,140874,140874,7813404,8,3.0884,3.056205,2.97279,3.03667,3.138565
shipsec1,baseline,140874,140874,7813404,9,3.4483050000000004,3.399845,3.398145,3.387575,3.48559
shipsec1,baseline,140874,140874,7813404,14,5.250695,5.31354,5.2725,5.28109,5.307725
shipsec1,baseline,140874,140874,7813404,15,5.798215,5.80386,5.770135,5.77858,5.771274999999999
shipsec1,baseline,140874,140874,7813404,16,6.129205000000001,6.05753,6.085735,6.07472,6.05023
shipsec1,baseline,140874,140874,7813404,17,6.6096699999999995,6.576219999999999,6.609555,6.526795,6.4602450000000005
shipsec1,baseline,140874,140874,7813404,18,6.795745,6.77639,6.80406,6.7296700000000005,6.639995
freeFlyingRobot_12,baseline,5578,5578,41940,1,1.9948700000000001,2.053375,2.05825,1.93622,2.186455
freeFlyingRobot_12,baseline,5578,5578,41940,2,3.9140449999999998,3.86415,3.722945,3.70905,3.21558
freeFlyingRobot_12,baseline,5578,5578,41940,4,6.562165,6.418089999999999,5.990785000000001,5.834485,4.4295100000000005
freeFlyingRobot_12,baseline,5578,5578,41940,8,10.31345,10.2286,9.252035,9.230275,5.231405
