matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
citationCiteseer,268495,268495,2313294,1,1.089705,1.11725,1.0215200000000002,1.16972,0.8047855
co2010,201062,201062,974574,1,0.781802,0.783568,0.780931,0.8230770000000001,0.7728095
coAuthorsCiteseer,227320,227320,1628268,1,0.9755445,1.018895,1.016025,1.1380400000000002,1.008565
coAuthorsDBLP,299067,299067,1955352,1,0.932587,0.933581,0.877475,1.0411549999999998,0.8890055
coPapersCiteseer,434102,434102,32073440,1,1.72587,1.729085,1.724325,1.87156,1.713075
coPapersDBLP,540486,540486,30491458,1,1.598725,1.61243,1.54705,1.80387,1.60759
com-Amazon,334863,334863,1851744,1,0.835907,0.8398950000000001,0.8352035,0.909987,0.6543255
com-DBLP,317080,317080,2099732,1,0.9237205,0.920647,0.888539,1.0466000000000002,0.794014
com-LiveJournal,3997962,3997962,69362378,1,0.715032,0.7354605000000001,0.7112615,0.629478,0.603132
cond-mat,16726,16726,95188,1,0.8830484999999999,0.8661295,0.857573,0.95305,0.8631525
cond-mat-2003,31163,31163,240058,1,1.107265,1.098685,1.09773,1.216805,1.085975
cond-mat-2005,40421,40421,351386,1,1.19106,1.18337,1.18374,1.30097,1.173275
consph,83334,83334,6010480,1,2.087045,2.06623,2.097625,2.08273,2.07586
cont-201,80595,80595,438795,1,2.20369,2.195325,2.19571,2.177125,2.20519
cont-300,180895,180895,988195,1,2.19591,2.17497,2.149815,2.20715,2.0989500000000003
cop20k_A,121192,121192,2624331,1,2.37158,2.361835,2.30613,2.40818,2.162915
copter1,17222,17222,211064,1,2.286415,2.26462,2.19731,2.37709,2.359785
copter2,55476,55476,759952,1,1.91367,1.90143,1.888075,1.83096,1.963375
crack,10240,10240,60760,1,1.301235,1.284815,1.2853599999999998,1.302905,1.35717
crack_dual,20141,20141,60086,1,1.609075,1.592515,,1.65162,1.59051
crankseg_1,52804,52804,10614210,1,1.90156,1.90344,1.900775,1.912705,1.904975
crankseg_2,63838,63838,14148858,1,1.8914,1.90051,1.887035,1.90372,1.88768
crplat2,18010,18010,960946,1,2.55305,2.552115,2.55391,2.501865,2.509395
crystk02,13965,13965,968583,1,2.23137,2.194075,,2.20595,2.234505
crystk03,24696,24696,1751178,1,2.190505,2.1769350000000003,2.12168,2.104935,2.191955
crystm02,13965,13965,322905,1,2.730255,2.714035,,2.61834,2.7783
crystm03,24696,24696,583770,1,2.79598,2.77672,2.77762,2.69922,2.852155
cs4,22499,22499,87716,1,1.45955,1.5127,1.51264,1.556965,1.433145
ct2010,67578,67578,336352,1,0.7919475,0.7878685000000001,0.7887335,0.796504,0.7868105
ct20stif,52329,52329,2698463,1,2.066965,2.06295,2.065855,2.096645,2.077195
cti,16840,16840,96464,1,1.81588,1.791065,1.584485,1.655695,1.88652
cvxbqp1,50000,50000,349968,1,1.468115,1.4538449999999998,1.42722,2.205595,2.40877
cvxqp3,17500,17500,122462,1,1.418805,1.415605,1.428885,1.569325,2.23602
cyl6,13681,13681,714241,1,2.566155,2.4666300000000003,,2.455725,2.565605
d_pretok,182730,182730,1641672,1,2.19013,2.2002,2.18699,2.101925,2.37356
darcy003,389874,389874,2101242,1,1.90585,1.82091,1.854745,1.59121,1.74758
dawson5,51537,51537,1010777,1,2.65591,2.574225,2.625945,2.514055,2.618795
dblp-2010,326186,326186,1615400,1,0.848373,0.8532365,0.835893,1.0013299999999998,0.844278
de2010,24115,24115,116056,1,0.757362,0.759014,0.75517,0.7848394999999999,0.7533465
debr,1048576,1048576,4194298,1,1.230255,1.1770900000000002,1.081375,1.36654,2.0499400000000003
delaunay_n14,16384,16384,98244,1,0.905298,0.9231365,0.9192945,0.939806,0.9281245
delaunay_n15,32768,32768,196548,1,0.955247,0.9660935,0.9551305,0.9684755,0.9652485
delaunay_n16,65536,65536,393150,1,0.9687975,0.9682325,0.9731135,0.972492,0.964763
delaunay_n17,131072,131072,786352,1,0.97651,0.9673115,0.974617,0.97765,0.965222
delaunay_n18,262144,262144,1572792,1,0.960912,0.945828,0.95363,0.977763,0.959932
delaunay_n19,524288,524288,3145646,1,0.9214815,0.9228145,0.9311115,0.979947,0.916368
delaunay_n20,1048576,1048576,6291372,1,0.8978055,0.9153905,0.9130825,0.9827375,0.8674325
delaunay_n21,2097152,2097152,12582816,1,0.9009975,0.9195365,0.9195245,0.982259,0.8482945
delaunay_n22,4194304,4194304,25165738,1,0.902512,0.917536,0.912614,0.984434,0.7943945
delaunay_n23,8388608,8388608,50331568,1,0.9092005,0.9230185,0.9107975,0.979217,0.79451
delaunay_n24,16777216,16777216,100663202,1,0.9103335,0.9057585,0.925155,,
denormal,89400,89400,1156224,1,2.82914,2.76147,2.777125,2.791735,2.691025
dictionary28,52652,52652,178076,1,0.736917,0.6363025,0.659389,0.8043945,0.5994090000000001
dielFilterV2clx,607232,607232,25309272,1,2.044405,2.033765,2.030955,2.09855,2.094275
dielFilterV2real,1157456,1157456,48538952,1,2.108805,2.1219900000000003,2.121855,2.1213300000000004,2.2053450000000003
dielFilterV3clx,420408,420408,32886208,1,1.997895,2.02826,2.005985,2.060775,2.009145
dielFilterV3real,1102824,1102824,89306020,1,,2.03349,,,
dixmaanl,60000,60000,299998,1,2.176105,2.158455,2.160945,2.172285,2.17173
