matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
af_shell5,504855,504855,17588875,1,5.812165,5.543955,5.88482,6.242995,6.151154999999999
af_shell6,504855,504855,17588875,1,6.0575600000000005,5.87714,6.15329,6.339765,6.35632
af_shell7,504855,504855,17588875,1,6.18968,5.85971,6.133035,6.16802,6.13956
af_shell8,504855,504855,17588875,1,6.007245,5.19301,6.092555,6.127505,5.9519
af_shell9,504855,504855,17588875,1,5.962185,5.58326,6.01592,6.2551950000000005,6.23701
ak2010,45292,45292,217098,1,6.43013,6.610284999999999,6.54692,7.90813,6.193474999999999
al2010,252266,252266,1230482,1,6.66155,6.59928,6.751955,7.02056,6.154
analytics,303813,303813,2006126,1,13.1161,12.261,12.30165,14.71355,12.1062
apache1,80800,80800,542184,1,17.677799999999998,17.7431,16.9645,18.8701,18.5583
apache2,715176,715176,4817870,1,6.62651,7.14816,7.41442,7.699425,7.777609999999999
ar2010,186211,186211,904310,1,4.997675,6.58322,6.66159,6.77585,6.14307
as-22july06,22963,22963,96872,1,6.8017,7.394695,4.462645,8.102985,4.1625
as-Skitter,1696415,1696415,22190596,1,4.38198,4.6879100000000005,4.6648700000000005,4.24586,3.987725
asia_osm,11950757,11950757,25423206,1,2.992305,2.866295,3.01818,3.1896500000000003,2.40426
astro-ph,16706,16706,242502,1,13.1722,12.4488,10.13785,11.00925,11.61405
audikw_1,943695,943695,77651847,1,6.142885,6.02301,6.15332,6.332185,5.746600000000001
aug2d,29008,29008,76832,1,11.49425,9.64914,9.888405,12.9459,11.58865
aug2dc,30200,30200,80000,1,11.6961,10.025685,9.28893,12.5345,10.9363
aug3d,24300,24300,69984,1,10.008775,8.68288,8.513785,12.18185,10.4066
aug3dcqp,35543,35543,128115,1,11.23325,11.2357,11.7077,13.92895,13.0306
auto,448695,448695,6629222,1,4.982125,6.3991,6.397285,6.794465000000001,6.205655
az2010,241666,241666,1196094,1,6.53296,6.613655,6.62879,7.40633,6.106935
barth5,15606,15606,61484,1,10.753799999999998,10.55975,11.41245,13.0126,9.174685
bcsstk17,10974,10974,428650,1,19.3194,18.7963,20.22405,19.09775,19.93235
bcsstk18,11948,11948,149090,1,15.89875,15.0558,14.592199999999998,15.73075,16.742350000000002
bcsstk25,15439,15439,252241,1,18.26145,17.698050000000002,17.79465,18.4794,19.41815
bcsstk29,13992,13992,619488,1,20.84225,20.72185,20.73075,21.01725,20.9782
bcsstk30,28924,28924,2043492,1,18.8209,18.8722,18.85655,17.5748,18.3762
bcsstk31,35588,35588,1181416,1,19.4912,19.78485,19.9133,19.97475,19.5145
bcsstk32,44609,44609,2014701,1,18.7557,19.312150000000003,19.3455,19.259500000000003,19.45295
bcsstk35,30237,30237,1450163,1,17.8442,18.95135,,19.9849,17.35945
bcsstk36,23052,23052,1143140,1,19.11025,18.12555,18.60565,19.6854,18.83025
bcsstk37,25503,25503,1140977,1,19.3565,19.07115,18.4743,15.0266,18.82165
bcsstk39,46772,46772,2089294,1,22.7565,22.524050000000003,22.7503,22.78015,22.72495
bcsstm25,15439,15439,15439,1,5.8705,5.740095,5.85933,6.043105,5.84796
bcsstm35,30237,30237,20619,1,5.30749,3.31595,3.526095,1.88906,5.587870000000001
bcsstm36,23052,23052,320606,1,18.66905,17.7081,17.1241,13.1288,18.31215
bcsstm37,25503,25503,15525,1,4.024845,3.457705,3.41353,1.878955,4.05864
bcsstm39,46772,46772,46772,1,8.16273,8.15223,8.1167,7.995415,7.897595000000001
belgium_osm,1441295,1441295,3099940,1,4.727455,5.72644,5.616695,6.40379,3.746665
bfly,49152,49152,196608,1,9.19053,8.95716,9.126405,12.28455,15.8077
big_dual,30269,30269,89858,1,11.49445,11.73455,,13.51745,9.628485
biplane-9,21701,21701,84076,1,11.90405,12.6763,,13.0598,13.61475
blockqp1,60012,60012,640033,1,16.89505,14.06035,13.3521,14.99955,14.84915
bloweya,30004,30004,150009,1,15.8909,10.6013,12.49825,15.5769,14.8084
bloweybl,30003,30003,120000,1,14.4709,9.029375,8.956955,12.92755,13.1254
bloweybq,10001,10001,69991,1,13.8459,7.15285,,7.989884999999999,14.0613
bmw3_2,227362,227362,11288630,1,6.30241,6.3746100000000006,6.21316,6.157185,6.571429999999999
bmw7st_1,141347,141347,7339667,1,6.31792,7.481455,6.593629999999999,7.1987000000000005,7.1659500000000005
bmwcra_1,148770,148770,10644002,1,6.53236,6.40022,6.44955,7.074735,6.520235
bodyy4,17546,17546,121938,1,13.76695,14.0806,13.6701,15.2513,14.62945
bodyy5,18589,18589,129281,1,13.1151,13.9688,,15.3086,14.74495
bodyy6,19366,19366,134748,1,13.87715,14.54805,14.2178,14.9802,15.22975
bone010,986703,986703,71666325,1,6.241545,5.85152,6.2368950000000005,6.39095,6.45418
boneS01,127224,127224,6715152,1,6.99589,7.73454,7.306089999999999,7.670019999999999,7.912535
boneS10,914898,914898,55468422,1,6.042645,,6.24836,6.339135,6.05021
boyd1,93279,93279,1211231,1,,12.243,9.951495,,
boyd2,466316,466316,1500397,1,13.675,9.602485,13.791250000000002,13.46275,11.23895
brack2,62631,62631,733118,1,13.2956,14.3777,14.0591,14.85085,12.6908
brainpc2,27607,27607,179395,1,9.890725,11.5272,12.19295,11.8646,12.903849999999998
bratu3d,27792,27792,173796,1,12.82855,12.63745,12.37415,16.5123,13.92895
bundle1,10581,10581,770901,1,16.51615,17.368299999999998,,16.4187,16.39855
bundle_adj,513351,513351,20208051,1,5.91274,5.748845,6.063140000000001,6.138215000000001,6.190545
c-42,10471,10471,110285,1,14.53045,13.3438,13.40465,14.3507,13.93365
c-43,11125,11125,123675,1,14.4904,12.8394,,15.05015,14.80255
c-44,10728,10728,85000,1,13.132650000000002,12.7299,12.89845,12.0697,12.99235
c-45,13206,13206,174452,1,15.45535,14.65685,14.0576,15.06805,14.8813
c-46,14913,14913,130397,1,13.8979,12.34535,,13.4536,13.8644
c-47,15343,15343,211401,1,15.88285,14.24065,14.8092,16.1681,14.502
c-48,18354,18354,166080,1,14.10105,13.4016,14.24965,13.23895,13.121099999999998
c-49,21132,21132,157042,1,11.759,13.75135,13.448250000000002,10.65795,13.3596
c-50,22401,22401,193625,1,14.26595,14.31055,,13.39985,14.3058
c-51,23196,23196,203050,1,14.81845,14.33705,14.1544,13.13805,14.35745
c-52,23948,23948,202716,1,15.03555,15.2362,15.02435,12.1101,13.66705
c-53,30235,30235,372213,1,17.6632,15.9969,16.15835,15.88105,14.91825
c-54,31793,31793,391693,1,17.6339,17.3814,,14.1621,16.11905
c-55,32780,32780,403450,1,15.74125,15.9247,15.83555,11.34305,14.926
c-56,35910,35910,380900,1,16.9703,15.01675,15.55325,14.1862,15.7967
c-57,37833,37833,405197,1,16.1899,14.84085,14.4197,13.7249,13.766850000000002
c-58,37595,37595,552557,1,15.52775,15.6775,15.63865,14.51235,14.50845
c-59,41282,41282,480536,1,9.559595,15.24785,16.142850000000003,10.7767,14.85995
c-60,43640,43640,298578,1,14.6434,14.42065,14.56485,13.83075,13.82935
c-61,43618,43618,310016,1,13.9362,13.8046,13.82145,10.14195,13.10145
c-62,41731,41731,559343,1,15.766,16.359650000000002,16.1264,11.21535,13.92535
c-62ghs,41731,41731,559343,1,15.8386,16.31905,16.2056,11.15895,14.04415
c-63,44234,44234,434704,1,15.1703,14.863,14.5824,10.8377,14.27235
c-64,51035,51035,717841,1,16.495350000000002,16.5974,15.6743,16.108600000000003,15.2951
c-64b,51035,51035,717841,1,16.510550000000002,16.5562,15.68345,16.039250000000003,15.30735
c-65,48066,48066,360528,1,15.43175,15.4766,14.95815,9.826975,13.1579
c-66,49989,49989,499007,1,14.97495,15.6061,15.6994,14.06545,14.74175
c-66b,49989,49989,499007,1,15.1696,15.4431,15.5794,13.9602,14.74605
c-67,57975,57975,531935,1,17.22025,15.7645,16.0328,15.9727,15.34165
c-67b,57975,57975,531935,1,17.2077,15.76925,15.94895,15.95605,15.360600000000002
c-68,64810,64810,566006,1,13.49805,13.3021,13.5319,10.19135,12.87015
c-69,67458,67458,623970,1,15.59245,15.5224,15.619599999999998,8.21641,14.4311
c-70,68924,68924,658986,1,16.31445,15.6222,16.47135,9.134155,14.95735
c-71,76638,76638,859554,1,15.14235,14.58345,16.11675,10.2958,14.16525
c-72,84064,84064,707558,1,4.15597,15.24415,15.325,11.4283,14.25875
c-73,169422,169422,1279274,1,17.15415,15.18195,16.1534,14.0057,14.62515
c-73b,169422,169422,1279274,1,17.1634,14.7296,16.339599999999997,15.3302,14.65005
c-big,345241,345241,2341011,1,14.0427,13.72075,13.9853,9.44895,10.88785
ca-AstroPh,18772,18772,396160,1,13.62875,13.22615,11.90835,10.19905,13.93935
ca-CondMat,23133,23133,186936,1,8.836455,7.60754,,7.169245,9.19279
ca-HepPh,12008,12008,237010,1,13.349,11.16125,10.93845,9.422805,13.5725
ca2010,710145,710145,3489366,1,6.434615,6.770055,6.6927900000000005,7.291555,6.311615
caidaRouterLevel,192244,192244,1218132,1,6.18322,5.986295,6.439475,4.77634,3.82767
cant,62451,62451,4007383,1,15.7761,17.5486,17.42205,15.68075,17.9407
case39,40216,40216,1042160,1,18.167900000000003,15.158,15.06055,17.29065,15.9969
case9,14454,14454,147972,1,13.55375,12.97445,14.17345,14.5854,12.5455
cbuckle,13681,13681,676515,1,19.0246,19.88865,,21.48165,21.356
cca,49152,49152,139264,1,6.68895,6.2163900000000005,6.33309,13.55385,13.9859
ccc,49152,49152,147456,1,10.6185,8.513665,10.1555,12.92335,15.3601
cfd1,70656,70656,1828364,1,23.7835,23.39785,24.570500000000003,24.60355,24.0699
cfd2,123440,123440,3087898,1,22.12625,22.08285,22.57345,7.918235,20.08755
channel-500x100x100-b050,4802000,4802000,85362744,1,5.392810000000001,5.528169999999999,5.45553,5.72172,5.00758
citationCiteseer,268495,268495,2313294,1,7.56018,8.219294999999999,7.6716,5.789865,7.13227
co2010,201062,201062,974574,1,6.453025,6.66897,6.66451,7.171735,6.28719
coAuthorsCiteseer,227320,227320,1628268,1,7.57593,7.703465,7.14501,6.960465,4.57669
coAuthorsDBLP,299067,299067,1955352,1,6.25014,7.156855,6.885235,4.244395,4.313715
coPapersCiteseer,434102,434102,32073440,1,5.96324,5.864345,6.061085,6.46928,6.289685
coPapersDBLP,540486,540486,30491458,1,5.997815,6.18733,6.106705,6.203245,6.047805
com-Amazon,334863,334863,1851744,1,5.658105,6.506435,6.277745,6.701155,6.03068
com-DBLP,317080,317080,2099732,1,6.871035,7.23221,6.396545,3.282935,5.261464999999999
com-LiveJournal,3997962,3997962,69362378,1,3.628835,3.64355,3.690825,2.59375,2.55247
cond-mat,16726,16726,95188,1,9.151195,7.000555,7.965525,9.65413,7.831239999999999
cond-mat-2003,31163,31163,240058,1,6.620875,6.852935,7.168480000000001,7.059950000000001,5.61148
cond-mat-2005,40421,40421,351386,1,7.616395,7.989135,6.121435,6.70674,5.733545
consph,83334,83334,6010480,1,8.07945,8.27042,7.986295,8.703495,8.813939999999999
cont-201,80595,80595,438795,1,13.66535,16.90265,17.46585,17.977800000000002,17.59075
cont-300,180895,180895,988195,1,15.4081,17.99975,17.69115,18.44075,17.797150000000002
cop20k_A,121192,121192,2624331,1,14.94745,20.1488,18.6194,19.59215,17.4188
copter1,17222,17222,211064,1,19.0275,17.78505,16.7779,19.87425,20.5463
